event_id,date_std,timestamp_utc,year,state,latitude,longitude,event_title,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,source_name,source_catalog,source_record_id,source_dataset,source_link,verification_basis,data_quality_flag
12716,2017-06-05,2017-06-05 05:30:00,2017,Manipur,25.144,93.972,"Kalikhola, Kankpokpi Mudslide","SL Veng Road, Kangpokpi, Sadar Hills West, Senapati, Manipur, 795129",Known within 5 km,Mudslide,Flooding,Medium,Deforested slope,0,0.0,The Assam Tribune,GLC,,NASA COOLR,http://www.assamtribune.com/scripts/detailsnew.asp?id=jan0118/oth051,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
9704,2017-06-13,2017-06-13 03:30:00,2017,Manipur,25.12,94.364,Mudslide in Eastern Manipur,"Khaivarentang village (??) in Ukhrul, Manipur",Known within 50 km,Mudslide,Continuous rain,Medium,Natural slope,0,0.0,Eastern Mirror,GLC,,NASA COOLR,http://www.easternmirrornagaland.com/landslide-hits-khaivarentang-homesteads-sunken/,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
9875,2017-06-26,2017-06-26 05:30:00,2017,Manipur,24.324,93.15,Landslide destroys section of National Highway 2,"NH 2, Manipur State, India",Known within 5 km,Landslide,Downpour,Large,Above road,0,0.0,Zoram Observer,GLC,,NASA COOLR,https://www.zoramobserver.com/manipur/landslide-cuts-off-8-manipur-villages-in-pherzawl-district-for-5-days-now/,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
9877,2017-06-26,2017-06-26 05:30:00,2017,Manipur,24.22,93.203,Landslide blocks NH-2 between Pherzawl and Bukpi,"NH-2, Pherzawl District, Manipur State, India",Known within 10 km,Landslide,Downpour,Medium,Above road,0,0.0,Zoram Observer,GLC,,NASA COOLR,https://www.zoramobserver.com/manipur/landslide-cuts-off-8-manipur-villages-in-pherzawl-district-for-5-days-now/,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
9876,2017-06-27,2017-06-27 05:30:00,2017,Manipur,24.304,93.182,Landslide cuts off NH 2,"NH 2, Manipur State, India",Known within 5 km,Landslide,Downpour,Medium,Above road,0,0.0,Zoram Observer,GLC,,NASA COOLR,https://www.zoramobserver.com/manipur/landslide-cuts-off-8-manipur-villages-in-pherzawl-district-for-5-days-now/,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
9931,2017-06-30,2017-06-30 05:30:00,2017,Manipur,25.067,93.931,NH-2 blocked by landslide along Imphal-Dimapur section,Torrential downpour causes road-blocking lansdlide along NH-2 near Bimparao village,Known within 1 km,Landslide,Downpour,Small,Above road,0,0.0,E-Pao,GLC,,NASA COOLR,http://e-pao.net/GP.asp?src=2..020717.jul17,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
9948,2017-07-01,2017-07-01 05:30:00,2017,Manipur,24.952,94.203,Landslide causes Ukhrul-Imphal road to sink,"NH-150, Ukhrul Central, Ukhrul, Manipur, 795142",Known within 1 km,Landslide,Rain,Small,Below road,0,0.0,The Northeast Today,GLC,,NASA COOLR,https://thenortheasttoday.com/manipur-ukhrul-district-affected-by-landslide-along-imphal-ukhrul-highway-namthilog/,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
9974,2017-07-04,2017-07-04 05:30:00,2017,Manipur,25.498,94.129,Landslide blocks road,"AH1, Mao-Maram, Senapati, Manipur, 795150",Known within 1 km,Landslide,Continuous rain,Small,Above road,0,0.0,Imphal Free Press,GLC,,NASA COOLR,http://www.ifp.co.in/item/1610-landslide-at-mao-gate,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
11151,2017-07-08,2017-07-08 05:30:00,2017,Manipur,25.065,94.274,Landslides along Lamlang River,"Ukhrul Central, Ukhrul, Manipur",Known within 100 km,Landslide,Continuous rain,Medium,Above river,0,0.0,E-Pao,GLC,,NASA COOLR,http://e-pao.net/GP.asp?src=4..090717.jul17,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
10968,2017-07-09,2017-07-09 05:30:00,2017,Manipur,24.272,93.28,Landslide blocks road near Thanlon,"Thanlon, Churachandpur, Manipur",Known within 1 km,Landslide,Continuous rain,Small,Above road,0,0.0,Hindustan Times,GLC,,NASA COOLR,http://www.hindustantimes.com/india-news/manipur-heavy-rains-trigger-landslides-along-national-highways/story-84kUb5i3oGENZmSEVhJ3eO.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
11149,2017-07-09,2017-07-09 14:30:00,2017,Manipur,24.828,93.518,Landslide on NH-37,"NH-37, Manipur State, India",Known within 10 km,Landslide,Continuous rain,Medium,Below road,0,0.0,Hindustan Times,GLC,,NASA COOLR,http://www.hindustantimes.com/india-news/manipur-heavy-rains-trigger-landslides-along-national-highways/story-84kUb5i3oGENZmSEVhJ3eO.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
11153,2017-07-09,2017-07-09 14:30:00,2017,Manipur,24.835,93.899,Landslide in Langol Laimanai,"Langol Laimanai, Imphal West, Manipur",Known within 5 km,Landslide,Continuous rain,Small,Natural slope,0,0.0,Hindustan Times,GLC,,NASA COOLR,http://www.hindustantimes.com/india-news/manipur-heavy-rains-trigger-landslides-along-national-highways/story-84kUb5i3oGENZmSEVhJ3eO.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
10967,2017-07-10,2017-07-10 13:30:00,2017,Manipur,24.372,93.707,Landslide near Molnom blocks road,"NH-150, Churachandpur, Manipur, 795133",Known within 25 km,Landslide,Rain,Small,Above road,0,0.0,Imphal Times,GLC,,NASA COOLR,http://www.imphaltimes.com/news/item/9009-state-medical-team-rushes-henglep-sub-division-stranded-midway-due-to-landslide,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
12715,2017-08-26,2017-08-26 05:30:00,2017,Manipur,25.26,94.019,Senapati District Mudslide,"Senapati, Mao-Maram, Senapati, Manipur",Known within 5 km,Mudslide,Flooding,Medium,Urban,,,The Assam Tribune,GLC,,NASA COOLR,http://www.assamtribune.com/scripts/detailsnew.asp?id=jan0118/oth051,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
9701,2017-09-21,2017-09-21 05:30:00,2017,Manipur,24.939,93.497,Landslide near Khongjaron on Tamenglong-Khongsang Road,"near the Khongjaron Khunthak village, Tamei Road, Manipur, India",Known within 10 km,Landslide,Continuous rain,Medium,Above road,,,e-pao.net,GLC,,NASA COOLR,http://e-pao.net/GP.asp?src=22..230917.sep17,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
12712,2017-09-29,2017-09-29 19:30:00,2017,Manipur,24.981,94.019,Imphal-Saikul Road Landslide,"6-7 km away from Saikul, near Champhai, Imphal-Saikul Rd, Manipur, India",Known within 10 km,Landslide,Downpour,Small,Below road,,,Kangla Online,GLC,,NASA COOLR,http://kanglaonline.com/2017/09/imphal-saikul-road-breaks-down/,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
12713,2017-10-22,2017-10-22 05:30:00,2017,Manipur,25.534,94.133,Khuzama Mudslide,"about 1 km from the AH2 national highway which runs through the center of Khuzama, Mewoboke Colony, Khuzama, Nagaland 797005, India",Known within 1 km,Mudslide,Continuous rain,Medium,Natural slope,,,webindia123,GLC,,NASA COOLR,https://news.webindia123.com/news/Articles/India/20171023/3205144.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
11332,2018-05-10,2018-05-10 16:30:00,2018,Manipur,24.864,93.622,Noney landslide along Imphal-Jiribam National Highway-37,"NH-37, Tamenglong, Manipur, 795147",Known within 5 km,Translational slide,Continuous rain,Medium,Below road,0,0.0,The Northeast Today,GLC,,NASA COOLR,https://thenortheasttoday.com/manipur-vehicles-stranded-as-storm-causes-landslide-along-imphal-jiribam-nh/,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
11459,2018-06-03,2018-06-03 06:30:00,2018,Manipur,24.988,93.499,Namlalong Tamenglong Ward No.2 Landslide Destroys House,"Namlalong Ward No. 2, Tamenglong, Manipur",Known within 1 km,Landslide,Rain,Medium,Deforested slope,0,2.0,Imphal Free Press,GLC,,NASA COOLR,https://www.ifp.co.in/page/items/49621/landslide-destroys-house/,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
141,2007-07-26,2007-07-26 05:30:00,2007,Meghalaya,25.38,91.88,Singtam,Singtam,Known within 50 km,Landslide,Rain,Medium,Unknown,,,thestatesman.net,GLC,141.0,NASA COOLR,http://www.thestatesman.net/page.news.php?clid=10&theme=&usrsess=1&id=164069,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
142,2007-07-27,2007-07-27 05:30:00,2007,Meghalaya,25.521,90.232,Tura,Tura,Known within 10 km,Rock fall,Rain,Large,Unknown,8,,Telegraph India,GLC,142.0,NASA COOLR,http://telegraphindia.com/1070728/asp/frontpage/story_8116912.asp,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
212,2007-08-26,2007-08-26 05:30:00,2007,Meghalaya,25.558,91.851,National Highway No 44 at Sonarpur in Meghalaya,National Highway No 44 at Sonarpur in Meghalaya,Location not known,Complex,Rain,Medium,Unknown,,,Newspost India.com,GLC,212.0,NASA COOLR,http://newspostindia.com/report-12963,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
259,2007-09-11,2007-09-11 05:30:00,2007,Meghalaya,25.52,91.27,"Assam-Agartala National Highway, Sonarpur in Jayantiya hills of Meghalaya","Assam-Agartala National Highway, Sonarpur in Jayantiya hills of Meghalaya",Location not known,Landslide,Rain,Medium,Unknown,,,India times,GLC,259.0,NASA COOLR,http://timesofindia.indiatimes.com/India/Flood-hit_Tripura_Mizoram_remain_cut_off_for_seventh_day/articleshow/2380211.cms,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
1776,2010-04-21,2010-04-21 05:30:00,2010,Meghalaya,25.361,92.285,Shillong-Jowai(Jwai)-Badarpur National Highway(NH 44) at Sunapur village in Jaintia Hills District,Shillong-Jowai(Jwai)-Badarpur National Highway(NH 44) at Sunapur village in Jaintia Hills District,Known within 25 km,Landslide,Downpour,Medium,Unknown,0,,hmar.in,GLC,1776.0,NASA COOLR,http://hmar.in/news/landslide-blocks-nh-44-for-12-hours,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
1857,2010-05-11,2010-05-11 14:30:00,2010,Meghalaya,25.343,92.29,"National highway 44 at Sunapur and Tongseng in Jaintia Hills district, eastern Meghalaya","National highway 44 at Sunapur and Tongseng in Jaintia Hills district, eastern Meghalaya",Known within 25 km,Landslide,Downpour,Medium,Unknown,0,,prokerala,GLC,1857.0,NASA COOLR,http://www.prokerala.com/news/articles/a135422.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
2025,2010-06-28,2010-06-28 05:30:00,2010,Meghalaya,25.573,91.885,"Police CID complex(?), Shillong, Meghalaya","Police CID complex(?), Shillong, Meghalaya",Known within 5 km,Landslide,Downpour,Medium,Unknown,1,,hindustantimes,GLC,2025.0,NASA COOLR,http://www.hindustantimes.com/Girl-dies-in-landslide-flash-flood-wrecks-havoc-in-Meghalaya/Article1-564450.aspx,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
2026,2010-06-28,2010-06-28 05:30:00,2010,Meghalaya,25.492,91.27,"Borsorsa(?), West Khasi Hills, Meghalaya","Borsorsa(?), West Khasi Hills, Meghalaya",Known within 50 km,Landslide,Downpour,Medium,Unknown,0,,neinews,GLC,2026.0,NASA COOLR,http://www.neinews.com/girl-dies-5-injured-in-city-l2-missing-trucks-trapped-in-borsora.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
3927,2011-08-16,2011-08-16 13:30:00,2011,Meghalaya,25.514,90.217,"Garo Hills, Tura","Garo Hills, Tura",Location not known,Landslide,Downpour,Medium,Unknown,6,,theshillongtimes.com,GLC,3927.0,NASA COOLR,http://theshillongtimes.com/2011/08/17/landslides-claim-six/,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
4407,2012-06-13,2012-06-13 05:30:00,2012,Meghalaya,25.095,92.357,"NH44, Malidhor area,  Baleswar","NH44, Malidhor area,  Baleswar",Known within 50 km,Landslide,Downpour,Medium,Unknown,,,zeenews.india,GLC,4407.0,NASA COOLR,http://zeenews.india.com/news/assam/road-between-silchar-guwahati-disrupted_781633.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
4408,2012-06-13,2012-06-13 05:30:00,2012,Meghalaya,25.55,92.076,"NH44, Kuliang","NH44, Kuliang",Location not known,Landslide,Downpour,Medium,Unknown,,,zeenews.india,GLC,4408.0,NASA COOLR,http://zeenews.india.com/news/assam/road-between-silchar-guwahati-disrupted_781633.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
6291,2014-09-21,2014-09-21 05:30:00,2014,Meghalaya,25.735,90.385,National Highway 51,National Highway 51,Known within 25 km,Landslide,Continuous rain,Large,Unknown,0,0.0,Indian Express,GLC,6291.0,NASA COOLR,http://indianexpress.com/article/india/india-others/pregnant-woman-among-nine-killed-in-shillong-landslide/,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
6290,2014-09-23,2014-09-23 08:30:00,2014,Meghalaya,25.577,91.867,Mawbah under Mawprem area,Mawbah under Mawprem area,Known within 5 km,Landslide,Continuous rain,Small,Urban,8,1.0,Zee News,GLC,6290.0,NASA COOLR,http://zeenews.india.com/news/north-east/eight-die-of-landslide-in-east-khasi-hills_1474744.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
6213,2014-09-24,2014-09-24 05:30:00,2014,Meghalaya,25.814,90.576,Meghalaya,Meghalaya,Location not known,Landslide,Continuous rain,Large,Unknown,0,0.0,The New Indian Express,GLC,6213.0,NASA COOLR,http://www.newindianexpress.com/nation/Fifty-Nine-Killed-in-Flash-Flood-and-Landslide-in-Meghalaya/2014/10/07/article2466329.ece,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
6214,2014-10-05,2014-10-05 23:15:00,2014,Meghalaya,25.97,91.859,Jorabat-Umiam route,Jorabat-Umiam route,Known within 5 km,Landslide,Rain,Medium,Above road,1,0.0,The Telegraph,GLC,6214.0,NASA COOLR,http://www.telegraphindia.com/1141007/jsp/frontpage/story_18900562.jsp#.VDVSk_ldV8E,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
6293,2014-10-20,2014-10-20 05:30:00,2014,Meghalaya,25.501,90.09,South West Garo Hills,South West Garo Hills,Known within 50 km,Landslide,Rain,Medium,Unknown,6,0.0,Times of India,GLC,6293.0,NASA COOLR,http://timesofindia.indiatimes.com/city/guwahati/Landslide-deluge-kill-7-in-Meghalayas-Garo-Hills/articleshow/43174646.cms,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
6968,2015-06-13,2015-06-13 05:30:00,2015,Meghalaya,25.463,92.212,"Ratacherra village along the NH-44 connecting to Barak Valley in Assam and Tripura, Meghalaya, Mizoramon","Ratacherra village along the NH-44 connecting to Barak Valley in Assam and Tripura, Meghalaya, Mizoramon",Known within 5 km,Landslide,Continuous rain,Medium,Unknown,4,2.0,newKarala,GLC,6968.0,NASA COOLR,http://www.newkerala.com/news/2015/fullnews-73439.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
6970,2015-06-16,2015-06-16 05:30:00,2015,Meghalaya,25.508,90.219,Akonggre,Akonggre,Known within 1 km,Rock fall,Downpour,Small,Above road,1,0.0,The Shillong Times,GLC,6970.0,NASA COOLR,http://www.theshillongtimes.com/2015/06/17/entire-family-among-5-dead-in-tura-landslides/,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
6969,2015-06-16,2015-06-16 11:45:00,2015,Meghalaya,25.511,90.215,"Nakham Bazaar, Tura, Meghalaya","Nakham Bazaar, Tura, Meghalaya",Known within 1 km,Landslide,Downpour,Medium,Urban,4,0.0,The Shillong Times,GLC,6969.0,NASA COOLR,http://www.theshillongtimes.com/2015/06/17/entire-family-among-5-dead-in-tura-landslides/,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
7335,2015-08-18,2015-08-18 14:30:00,2015,Meghalaya,25.515,90.202,Tura Civil Hospital,Tura Civil Hospital,Known within 1 km,Landslide,Continuous rain,Medium,Urban,0,0.0,Shillong Times,GLC,7335.0,NASA COOLR,http://www.theshillongtimes.com/2015/08/20/child-washed-away-in-tura/,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
7589,2015-08-19,2015-08-19 05:30:00,2015,Meghalaya,25.257,92.383,National Highway 44,National Highway 44,Known within 25 km,Landslide,Rain,Medium,Above road,0,0.0,International Business Times,GLC,7589.0,NASA COOLR,http://www.ibtimes.co.in/meghalaya-massive-landslide-east-jaintia-hills-flash-floods-shillong-hit-normal-life-643439,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
7590,2015-08-19,2015-08-19 05:30:00,2015,Meghalaya,25.142,92.381,Tongseng,Tongseng,Known within 5 km,Landslide,Rain,Small,Unknown,0,0.0,International Business Times,GLC,7590.0,NASA COOLR,http://www.ibtimes.co.in/meghalaya-massive-landslide-east-jaintia-hills-flash-floods-shillong-hit-normal-life-643439,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
7706,2015-08-19,2015-08-19 05:30:00,2015,Meghalaya,25.073,92.364,National Highway at Kuliang,National Highway at Kuliang,Known within 5 km,Landslide,Rain,Medium,Above road,0,0.0,Assam Times,GLC,7706.0,NASA COOLR,http://www.assamtimes.org/node/14622,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
7336,2015-08-19,2015-08-19 14:30:00,2015,Meghalaya,25.219,90.555,NH-62 at Sibbari,NH-62 at Sibbari,Known within 10 km,Landslide,Continuous rain,Medium,Above road,0,0.0,Shillong Times,GLC,7336.0,NASA COOLR,http://www.theshillongtimes.com/2015/08/20/child-washed-away-in-tura/,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
7956,2015-09-05,2015-09-05 05:30:00,2015,Meghalaya,26.048,91.87,Byrnihat,Byrnihat,Known within 1 km,Landslide,Unknown,Medium,Above road,0,0.0,The Assam Tribune,GLC,7956.0,NASA COOLR,http://www.assamtribune.com/scripts/detailsnew.asp?id=sep0615/city053,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
8012,2015-09-06,2015-09-06 20:30:00,2015,Meghalaya,25.97,91.858,"Umling, Meghalaya 793102, India","Umling, Meghalaya 793102, India",Known within 1 km,Landslide,Unknown,Medium,Above road,0,0.0,The Assam Tribune,GLC,8012.0,NASA COOLR,http://www.assamtribune.com/scripts/detailsnew.asp?id=sep0815/oth058,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
8366,2015-09-23,2015-09-23 20:30:00,2015,Meghalaya,25.583,91.893,"Shillong, Meghalaya, India","Shillong, Meghalaya, India",Known within 5 km,Landslide,Downpour,Medium,Natural slope,2,1.0,The Northeast Today,GLC,8366.0,NASA COOLR,http://www.northeasttoday.in/two-women-buried-alive-in-shillong-landslide/,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
9124,2016-07-19,2016-07-19 05:30:00,2016,Meghalaya,25.203,90.557,"Rongthragittim Songittal village, near Sibbari, South Garo Hills District, Meghalaya, India","Rongthragittim Songittal village, near Sibbari, South Garo Hills District, Meghalaya, India",Known within 5 km,Translational slide,Continuous rain,Large,Natural slope,0,0.0,Business Standard,GLC,9124.0,NASA COOLR,http://www.business-standard.com/article/news-ani/over-hundred-homes-displaced-due-to-landslide-in-meghalaya-116072100406_1.html,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
10989,2017-02-15,2017-02-15 05:30:00,2017,Meghalaya,25.518,91.963,Stone Quarry Landslide in Lamlyer,"Mawryngkneng, East Khasi Hills, Meghalaya",Known within 1 km,Landslide,Mining,Small,Mine,2,0.0,The Shillong Times,GLC,,NASA COOLR,http://www.theshillongtimes.com/2017/02/16/2-die-in-quarry-landslide/,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
9789,2017-05-26,2017-05-26 22:30:00,2017,Meghalaya,25.907,91.882,Retaining wall collapse in Nongpoh,"St Paul's Secondary School, Nongpoh",Known exactly,Landslide,Rain,Small,Urban,0,3.0,Shillong Times,GLC,,NASA COOLR,http://www.theshillongtimes.com/2017/05/27/two-students-among-injured-in-nongpoh-landslide/,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK
