event_id,event_date,latitude,longitude,state,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_15d,rainfall_30d,soil_moisture,soil_moisture_anomaly,elevation,slope,aspect,curvature,landslide,sample_type
APDA-NEG-01798,2011-07-09,29.0,79.375,Uttarakhand,7.42,17.47,28.9,319.1,367.76,0.68,1.2,215.32,0.43,292.55,0.001399,0,negative
APDA-NEG-00550,2011-08-07,31.5,78.75,Himachal Pradesh,0.36,15.7,26.23,100.17,210.35,0.84,2.2667,4989.8,15.71,68.13,-0.003931,0,negative
3746,2011-07-08,30.651,79.519,Uttarakhand,1.5,29.85,55.09,173.07,253.51,0.8,1.1771,2241.42,12.44,98.79,0.001929,1,positive
APDA-NEG-00938,2011-07-07,24.0,94.375,Manipur,2.91,10.78,29.42,115.02,209.14,0.66,1.0667,308.07,14.0,233.72,-0.007124,0,negative
APDA-NEG-01634,2007-07-30,30.5,80.0,Uttarakhand,18.72,36.89,69.66,104.65,195.55,0.77,1.8,5403.64,16.29,342.16,0.008133,0,negative
APDA-NEG-01481,2010-08-20,29.5,78.75,Uttarakhand,21.37,101.66,143.74,226.28,497.26,0.9,2.6667,285.78,7.49,11.54,0.004111,0,negative
APDA-NEG-01041,2010-08-06,24.0,93.125,Mizoram,0.52,11.39,43.12,109.66,219.45,0.85,2.3333,1156.07,10.45,264.05,-0.013664,0,negative
6106,2014-06-27,26.141,91.765,Assam,6.85,21.91,150.58,297.77,349.14,0.8,-0.2866,60.18,3.25,18.9,0.00049,1,positive
APDA-NEG-01690,2010-09-20,29.5,78.75,Uttarakhand,9.81,116.04,190.53,305.18,605.8,0.96,3.0667,285.78,7.49,11.54,0.004111,0,negative
7336,2015-08-19,25.219,90.555,Meghalaya,26.68,58.96,87.68,142.24,354.46,0.92,0.5543,280.81,8.85,55.04,-0.008342,1,positive
APDA-NEG-01168,2010-10-08,27.0,94.375,Nagaland,21.66,28.23,29.47,128.15,346.54,0.93,2.8667,86.0,0.0,0.0,0.0,0,negative
APDA-NEG-00078,2014-08-17,29.0,95.625,Arunachal Pradesh,5.45,19.86,100.6,140.32,199.52,0.87,2.4667,2967.53,32.82,99.99,-0.011499,0,negative
APDA-NEG-00267,2015-09-01,25.5,90.625,Assam,16.1,113.66,173.71,321.69,424.21,0.98,3.2,263.81,5.53,161.64,-0.002985,0,negative
APDA-NEG-00463,2011-06-14,33.0,77.5,Himachal Pradesh,1.57,1.58,16.71,32.0,42.68,0.48,-0.1333,5155.49,22.24,314.26,0.012153,0,negative
5006,2013-07-01,26.115,94.386,Nagaland,9.11,27.57,97.88,146.0,195.91,0.84,0.5313,353.9,24.42,92.13,-0.00679,1,positive
3578,2011-06-07,30.241,78.908,Uttarakhand,2.17,16.47,42.51,103.91,116.64,0.56,1.0866,800.14,37.32,179.01,-0.000533,1,positive
4313,2012-04-08,28.466,95.86,Arunachal Pradesh,3.12,12.66,15.87,48.45,63.06,0.68,-0.6033,1044.75,36.99,146.35,-0.005245,1,positive
APDA-NEG-01365,2012-09-19,27.5,88.125,Sikkim,3.14,19.16,96.55,119.96,226.64,0.9,2.6667,4104.06,56.52,298.77,0.014678,0,negative
5382,2013-08-21,31.538,77.374,Himachal Pradesh,15.31,31.84,93.45,187.01,375.42,0.96,1.6964,3080.16,37.19,168.47,-0.002164,1,positive
APDA-NEG-01530,2012-08-17,30.5,80.0,Uttarakhand,8.34,17.57,40.57,97.29,164.81,0.74,1.6,5403.64,16.29,342.16,0.008133,0,negative
6945,2015-06-19,25.16,93.686,Manipur,1.74,5.62,28.44,108.65,182.72,0.68,-0.3333,1014.79,40.83,19.25,0.009344,1,positive
APDA-NEG-00397,2010-07-25,32.5,78.125,Himachal Pradesh,0.31,2.26,26.04,38.7,69.21,0.41,-0.6,5364.12,23.0,184.14,0.001507,0,negative
APDA-NEG-00769,2008-06-09,24.0,93.125,Manipur,3.07,10.78,25.6,62.72,125.3,0.55,0.3333,1156.07,10.45,264.05,-0.013664,0,negative
2392,2010-09-04,27.37,88.733,Sikkim,2.0,17.97,46.09,144.4,283.13,0.9,0.9432,3522.76,5.07,222.52,-0.009445,1,positive
6105,2014-06-27,28.921,95.343,Arunachal Pradesh,14.77,18.84,30.77,79.53,112.18,0.75,-0.2855,4085.62,8.5,309.75,-0.015365,1,positive
APDA-NEG-00410,2008-09-19,32.5,78.125,Himachal Pradesh,11.12,17.29,18.1,28.03,57.84,0.59,0.6,5364.12,23.0,184.14,0.001507,0,negative
2041,2010-07-06,30.249,78.885,Uttarakhand,22.77,87.13,125.41,183.41,206.19,0.75,0.7297,890.77,33.1,146.38,0.005732,1,positive
2463,2010-09-19,31.119,77.509,Himachal Pradesh,61.51,118.73,171.84,316.03,594.7,1.0,2.1616,1547.67,35.7,347.34,0.000344,1,positive
APDA-NEG-00233,2014-06-28,27.0,94.375,Assam,23.86,69.35,105.74,223.96,324.21,0.85,2.3333,86.0,0.0,0.0,0.0,0,negative
1986,2010-06-15,26.334,94.551,Nagaland,40.07,75.47,135.07,260.58,370.59,0.91,2.0553,1371.68,18.54,206.7,-0.006993,1,positive
APDA-NEG-00155,2008-05-20,26.5,94.375,Assam,7.05,37.18,55.17,82.23,175.12,0.72,1.4667,307.93,20.68,270.76,-0.012984,0,negative
APDA-NEG-00722,2010-10-04,32.5,76.875,Himachal Pradesh,0.0,0.0,0.53,55.21,157.41,0.87,2.4667,5101.1,32.0,358.76,0.004829,0,negative
APDA-NEG-01246,2013-07-15,27.0,95.0,Nagaland,6.82,23.06,55.85,172.83,362.91,0.88,2.5333,117.36,3.0,28.88,0.00233,0,negative
5347,2013-08-17,30.729,78.44,Uttarakhand,28.74,59.6,124.47,317.08,539.89,0.98,1.5648,1122.26,5.34,236.02,0.001009,1,positive
APDA-NEG-00035,2012-04-08,29.0,96.25,Arunachal Pradesh,1.58,6.34,8.43,24.37,35.46,0.59,0.6,4424.4,28.85,66.8,0.001741,0,negative
APDA-NEG-01366,2012-09-19,27.5,88.75,Sikkim,5.16,19.03,89.34,112.09,220.17,0.87,2.4667,3955.2,32.18,303.05,-0.003542,0,negative
2113,2010-07-21,27.377,88.559,Sikkim,7.3,45.36,99.3,177.1,294.82,0.86,0.9741,1470.62,26.99,254.71,-0.009928,1,positive
APDA-NEG-01078,2010-09-13,23.5,92.5,Mizoram,9.93,17.18,36.45,70.49,218.07,0.86,2.4,697.5,31.7,35.92,-0.007925,0,negative
APDA-NEG-00071,2015-07-15,28.5,95.625,Arunachal Pradesh,22.66,43.21,64.94,150.67,327.78,0.91,2.7333,2215.04,37.28,283.93,-0.000253,0,negative
APDA-NEG-01416,2010-06-03,23.5,91.875,Tripura,39.68,85.81,214.46,427.11,476.97,0.88,2.5333,98.63,5.69,26.51,-0.003608,0,negative
796,2008-09-19,30.56,77.3,Himachal Pradesh,66.0,94.15,100.54,150.92,238.27,0.92,1.3727,899.57,8.8,159.36,-0.006194,1,positive
APDA-NEG-01544,2013-06-25,31.0,79.375,Uttarakhand,9.74,40.91,51.61,249.74,272.43,0.87,2.4667,5085.99,17.29,81.7,0.00088,0,negative
APDA-NEG-00593,2015-07-13,31.5,78.75,Himachal Pradesh,10.87,42.83,79.01,117.7,149.19,0.77,1.8,4989.8,15.71,68.13,-0.003931,0,negative
APDA-NEG-01701,2013-08-18,31.0,79.375,Uttarakhand,1.71,14.28,39.88,98.71,186.22,0.86,2.4,5085.99,17.29,81.7,0.00088,0,negative
APDA-NEG-00272,2014-06-27,26.5,94.375,Assam,17.0,33.71,80.74,188.51,292.71,0.84,2.2667,307.93,20.68,270.76,-0.012984,0,negative
APDA-NEG-01113,2007-10-16,26.5,94.375,Nagaland,13.85,29.81,39.38,61.17,87.62,0.89,2.6,307.93,20.68,270.76,-0.012984,0,negative
APDA-NEG-01721,2014-07-24,29.0,79.375,Uttarakhand,3.88,15.39,144.47,200.83,275.95,0.6,0.6667,215.32,0.43,292.55,0.001399,0,negative
APDA-NEG-00812,2015-06-19,24.0,94.375,Manipur,1.9,3.26,13.21,51.12,78.1,0.49,-0.0667,308.07,14.0,233.72,-0.007124,0,negative
APDA-NEG-01207,2013-08-12,26.5,94.375,Nagaland,20.86,32.75,94.53,183.0,352.13,0.93,2.8667,307.93,20.68,270.76,-0.012984,0,negative
APDA-NEG-01814,2013-07-31,29.0,79.375,Uttarakhand,10.56,35.23,93.76,297.07,533.97,0.89,2.6,215.32,0.43,292.55,0.001399,0,negative
7227,2015-07-19,30.071,80.236,Uttarakhand,0.97,5.4,17.91,128.57,276.19,0.78,0.5461,2118.94,10.99,166.63,0.002257,1,positive
APDA-NEG-01582,2007-07-30,29.5,78.75,Uttarakhand,39.18,70.63,136.82,193.22,388.88,0.79,1.9333,285.78,7.49,11.54,0.004111,0,negative
APDA-NEG-00007,2010-04-03,28.5,95.625,Arunachal Pradesh,18.09,48.25,80.29,129.05,149.72,0.79,1.9333,2215.04,37.28,283.93,-0.000253,0,negative
APDA-NEG-01584,2013-09-30,31.0,79.375,Uttarakhand,2.87,6.28,13.37,20.95,53.98,0.79,1.9333,5085.99,17.29,81.7,0.00088,0,negative
APDA-NEG-00621,2015-08-13,33.0,77.5,Himachal Pradesh,1.86,7.37,28.39,91.48,135.42,0.69,1.2667,5155.49,22.24,314.26,0.012153,0,negative
APDA-NEG-01408,2013-05-08,24.0,91.875,Tripura,50.09,144.31,244.95,301.19,343.93,0.86,2.4,109.66,7.56,76.82,-0.012958,0,negative
APDA-NEG-00846,2015-08-01,24.0,94.375,Manipur,2.09,71.58,85.55,159.45,237.74,0.74,1.6,308.07,14.0,233.72,-0.007124,0,negative
594,2008-06-19,24.934,93.828,Manipur,6.03,24.82,47.27,89.31,140.97,0.69,-0.2529,1011.5,18.37,101.31,-0.001078,1,positive
APDA-NEG-01049,2010-09-13,23.5,93.125,Mizoram,5.92,10.64,23.16,48.17,130.81,0.75,1.6667,768.55,33.9,313.22,0.007988,0,negative
APDA-NEG-01409,2014-08-15,24.0,91.875,Tripura,24.29,149.66,171.16,216.3,318.18,0.89,2.6,109.66,7.56,76.82,-0.012958,0,negative
APDA-NEG-01804,2013-07-26,29.0,79.375,Uttarakhand,12.77,62.33,159.78,299.61,510.05,0.9,2.6667,215.32,0.43,292.55,0.001399,0,negative
3894,2011-08-07,31.077,77.392,Himachal Pradesh,0.65,31.23,56.82,171.45,380.55,0.93,0.724,1303.75,2.1,34.4,-0.000252,1,positive
APDA-NEG-00005,2009-08-12,29.0,95.625,Arunachal Pradesh,21.36,58.75,75.64,149.43,209.1,0.83,2.2,2967.53,32.82,99.99,-0.011499,0,negative
APDA-NEG-00758,2008-06-19,24.0,93.75,Manipur,5.78,24.38,44.42,72.62,108.09,0.59,0.6,938.27,22.91,215.12,-0.015373,0,negative
APDA-NEG-01475,2010-08-20,29.5,78.75,Uttarakhand,21.37,101.66,143.74,226.28,497.26,0.9,2.6667,285.78,7.49,11.54,0.004111,0,negative
7726,2015-08-22,31.037,77.121,Himachal Pradesh,23.44,70.77,112.07,163.73,260.61,0.83,1.0091,1792.54,18.59,294.56,0.003751,1,positive
APDA-NEG-00528,2013-07-07,30.5,76.875,Himachal Pradesh,21.22,30.16,44.26,103.86,368.09,0.65,1.0,298.08,0.59,195.1,0.000987,0,negative
APDA-NEG-01127,2010-07-06,26.0,95.0,Nagaland,9.26,32.72,75.34,140.15,355.44,0.94,2.9333,1150.77,10.47,188.47,-0.011555,0,negative
APDA-NEG-00401,2010-08-04,30.5,76.875,Himachal Pradesh,3.3,5.3,94.3,176.15,314.11,0.75,1.6667,298.08,0.59,195.1,0.000987,0,negative
APDA-NEG-00037,2012-06-02,29.0,95.625,Arunachal Pradesh,5.18,15.37,18.46,35.77,102.28,0.7,1.3333,2967.53,32.82,99.99,-0.011499,0,negative
APDA-NEG-00523,2013-06-15,32.0,78.125,Himachal Pradesh,18.18,48.63,64.09,65.82,68.78,0.56,0.4,5347.43,45.52,279.8,-0.005436,0,negative
1168,2009-09-17,27.195,88.612,Sikkim,4.39,10.49,13.42,72.82,225.29,0.85,0.1034,470.84,6.54,331.71,-0.001243,1,positive
APDA-NEG-00004,2012-06-25,28.0,95.0,Arunachal Pradesh,50.18,129.02,190.51,335.98,517.83,0.94,2.9333,784.15,2.6,262.83,-0.001803,0,negative
2098,2010-07-19,26.722,95.028,Nagaland,13.18,50.87,108.57,186.45,342.81,0.94,1.2703,698.21,19.62,227.84,0.002966,1,positive
5139,2013-07-19,30.072,80.237,Uttarakhand,15.67,54.33,89.61,218.07,398.65,0.91,1.6121,2093.43,16.79,114.53,0.000224,1,positive
APDA-NEG-00051,2013-04-07,28.0,95.0,Arunachal Pradesh,0.02,4.69,35.96,75.92,149.77,0.65,1.0,784.15,2.6,262.83,-0.001803,0,negative
APDA-NEG-01331,2010-07-21,27.5,88.75,Sikkim,7.3,45.36,99.3,177.1,294.82,0.86,2.4,3955.2,32.18,303.05,-0.003542,0,negative
APDA-NEG-00906,2015-08-01,24.0,93.75,Manipur,5.31,82.66,101.37,202.03,310.51,0.86,2.4,938.27,22.91,215.12,-0.015373,0,negative
APDA-NEG-01477,2010-08-20,31.0,79.375,Uttarakhand,3.99,32.86,41.04,91.31,235.6,0.79,1.9333,5085.99,17.29,81.7,0.00088,0,negative
APDA-NEG-01732,2013-07-19,30.5,77.5,Uttarakhand,19.65,55.45,152.99,293.77,462.82,0.92,2.8,425.48,0.38,300.89,0.001817,0,negative
4978,2013-06-24,30.454,78.391,Uttarakhand,43.31,82.44,84.38,562.92,582.3,0.88,2.2067,1120.37,17.43,69.99,-0.000622,1,positive
APDA-NEG-00499,2012-07-05,30.5,76.875,Himachal Pradesh,0.21,11.16,24.09,47.29,54.57,0.31,-1.2667,298.08,0.59,195.1,0.000987,0,negative
3749,2011-07-09,30.741,79.493,Uttarakhand,6.04,11.87,60.94,162.45,243.41,0.81,1.2091,3088.97,13.93,293.99,0.001275,1,positive
APDA-NEG-00818,2015-08-01,24.5,93.125,Manipur,13.23,101.21,122.2,287.02,505.03,0.95,3.0,489.42,31.49,307.92,0.01086,0,negative
APDA-NEG-00389,2010-07-25,30.5,76.875,Himachal Pradesh,3.44,7.69,96.35,150.13,345.74,0.71,1.4,298.08,0.59,195.1,0.000987,0,negative
APDA-NEG-00971,2010-06-28,25.0,90.625,Meghalaya,32.65,105.46,127.98,231.7,527.9,0.92,2.8,9.45,0.41,97.51,-0.000647,0,negative
APDA-NEG-01746,2008-07-18,31.0,79.375,Uttarakhand,16.74,41.49,57.88,80.44,137.25,0.77,1.8,5085.99,17.29,81.7,0.00088,0,negative
APDA-NEG-01228,2008-08-07,26.5,94.375,Nagaland,0.83,46.16,68.83,137.01,302.75,0.86,2.4,307.93,20.68,270.76,-0.012984,0,negative
APDA-NEG-00082,2015-06-09,28.5,95.625,Arunachal Pradesh,57.27,132.33,191.86,320.68,497.06,0.95,3.0,2215.04,37.28,283.93,-0.000253,0,negative
APDA-NEG-00470,2010-09-20,32.0,78.125,Himachal Pradesh,0.44,31.9,52.88,95.75,187.03,0.81,2.0667,5347.43,45.52,279.8,-0.005436,0,negative
APDA-NEG-01164,2010-07-19,27.0,94.375,Nagaland,11.96,48.68,120.89,211.82,426.61,0.92,2.8,86.0,0.0,0.0,0.0,0,negative
APDA-NEG-01394,2010-07-21,27.15,88.1,Sikkim,17.74,87.19,185.76,322.88,555.74,0.94,2.9333,2395.93,26.81,256.33,0.013169,0,negative
6775,2015-02-14,26.147,91.647,Assam,0.26,0.26,0.26,0.26,2.05,0.66,-0.6951,56.36,13.58,208.95,0.007168,1,positive
APDA-NEG-01359,2012-06-14,27.15,88.8,Sikkim,0.92,2.11,6.74,71.98,112.39,0.47,-0.2,1594.02,19.03,313.44,-0.001078,0,negative
APDA-NEG-00072,2014-08-17,28.5,95.625,Arunachal Pradesh,3.75,30.65,157.34,269.08,403.2,0.94,2.9333,2215.04,37.28,283.93,-0.000253,0,negative
4571,2012-09-19,27.656,88.605,Sikkim,5.16,19.03,89.34,112.09,220.17,0.87,0.5454,1953.18,7.3,315.39,-0.002397,1,positive
5178,2013-07-24,30.461,79.477,Uttarakhand,15.7,26.23,96.52,169.02,342.6,0.92,1.7763,2463.8,24.82,234.31,0.006893,1,positive
APDA-NEG-01643,2013-07-12,30.5,77.5,Uttarakhand,2.87,9.3,133.23,188.65,750.5,0.87,2.4667,425.48,0.38,300.89,0.001817,0,negative
APDA-NEG-00053,2013-06-01,29.0,95.625,Arunachal Pradesh,12.12,17.13,26.04,52.42,124.89,0.78,1.8667,2967.53,32.82,99.99,-0.011499,0,negative
APDA-NEG-00302,2011-05-24,25.0,90.625,Assam,10.18,35.94,95.64,174.66,268.84,0.66,1.0667,9.45,0.41,97.51,-0.000647,0,negative
APDA-NEG-01448,2012-08-17,29.5,78.75,Uttarakhand,15.88,42.31,91.76,211.13,346.74,0.76,1.7333,285.78,7.49,11.54,0.004111,0,negative
APDA-NEG-00967,2010-05-11,25.5,92.5,Meghalaya,12.85,28.61,56.39,112.71,418.07,0.84,2.2667,1063.07,25.33,13.62,-0.014165,0,negative
2466,2010-09-19,30.874,76.958,Himachal Pradesh,35.98,56.2,82.43,230.46,393.68,0.9,1.855,1305.6,34.74,246.1,0.001665,1,positive
APDA-NEG-01367,2013-06-08,27.15,88.7632,Sikkim,11.49,21.4,59.22,152.82,271.98,0.7,1.3333,2635.98,24.27,20.83,-0.003513,0,negative
APDA-NEG-01575,2011-07-29,31.0,79.375,Uttarakhand,2.26,31.59,52.29,114.45,183.37,0.81,2.0667,5085.99,17.29,81.7,0.00088,0,negative
APDA-NEG-00886,2011-05-31,24.0,93.75,Manipur,8.41,37.27,42.71,161.06,216.67,0.74,1.6,938.27,22.91,215.12,-0.015373,0,negative
4446,2012-07-05,28.999,94.889,Arunachal Pradesh,4.3,30.75,65.95,179.18,289.14,0.85,0.5101,595.37,17.56,13.3,0.005696,1,positive
146,2007-07-30,30.733,78.439,Uttarakhand,58.29,83.93,119.33,211.5,461.66,0.95,1.2214,1443.21,41.67,25.22,0.003204,1,positive
APDA-NEG-00226,2008-08-14,25.0,90.625,Assam,7.92,54.41,140.02,208.61,283.83,0.89,2.6,9.45,0.41,97.51,-0.000647,0,negative
APDA-NEG-00904,2009-08-20,24.0,93.125,Manipur,11.72,34.46,96.13,150.91,290.33,0.83,2.2,1156.07,10.45,264.05,-0.013664,0,negative
7159,2015-07-10,29.391,79.455,Uttarakhand,36.45,61.82,134.01,275.61,381.74,0.85,1.586,1941.53,3.27,283.25,0.004002,1,positive
3269,2011-03-22,28.079,96.524,Arunachal Pradesh,7.48,55.41,102.32,122.78,130.32,0.79,2.1494,540.76,25.09,16.84,0.000669,1,positive
APDA-NEG-01320,2007-09-11,28.0,88.75,Sikkim,0.98,5.48,34.17,69.2,144.18,0.82,2.1333,5096.07,0.2,324.18,-0.000309,0,negative
APDA-NEG-01185,2013-07-15,26.5,94.375,Nagaland,7.39,24.29,76.78,183.92,354.75,0.85,2.3333,307.93,20.68,270.76,-0.012984,0,negative
APDA-NEG-01705,2013-08-18,29.5,78.75,Uttarakhand,3.79,61.41,115.6,246.79,470.03,0.92,2.8,285.78,7.49,11.54,0.004111,0,negative
4090,2011-12-10,29.913,79.353,Uttarakhand,0.0,3.48,3.62,3.62,3.62,0.64,0.8454,1018.46,13.76,322.89,0.007487,1,positive
APDA-NEG-00384,2015-08-12,32.5,76.875,Himachal Pradesh,6.29,20.0,49.08,93.33,210.74,0.9,2.6667,5101.1,32.0,358.76,0.004829,0,negative
2455,2010-09-19,30.104,78.427,Uttarakhand,91.15,167.71,244.04,381.44,762.46,0.99,2.1283,697.69,38.14,39.64,0.002112,1,positive
2575,2010-10-09,25.524,92.991,Assam,26.53,110.95,121.17,153.27,276.74,0.95,2.1076,171.37,22.19,118.95,0.001054,1,positive
APDA-NEG-00899,2015-08-01,25.0,93.125,Manipur,13.93,93.0,107.23,259.26,462.73,0.95,3.0,275.9,30.23,93.66,-0.002097,0,negative
7253,2015-07-22,24.798,92.997,Assam,18.11,52.6,152.6,266.7,429.08,0.94,1.5379,24.3,0.44,233.1,0.000305,1,positive
APDA-NEG-00777,2010-03-28,24.5,93.125,Manipur,2.6,12.91,15.42,18.91,30.08,0.48,-0.1333,489.42,31.49,307.92,0.01086,0,negative
5240,2013-07-31,30.382,78.095,Uttarakhand,24.14,49.02,82.37,228.98,424.11,0.95,1.551,828.64,23.99,262.94,0.022109,1,positive
APDA-NEG-01490,2009-08-17,30.5,77.5,Uttarakhand,1.41,12.72,42.28,154.44,357.24,0.73,1.5333,425.48,0.38,300.89,0.001817,0,negative
APDA-NEG-00880,2015-08-01,24.5,93.125,Manipur,13.23,101.21,122.2,287.02,505.03,0.95,3.0,489.42,31.49,307.92,0.01086,0,negative
APDA-NEG-00353,2008-09-19,32.0,78.125,Himachal Pradesh,16.78,25.44,26.85,41.26,76.72,0.72,1.4667,5347.43,45.52,279.8,-0.005436,0,negative
3881,2011-08-05,27.103,93.689,Arunachal Pradesh,21.34,48.21,57.1,226.79,521.8,0.91,0.859,149.55,3.02,126.32,-0.000848,1,positive
APDA-NEG-01782,2013-06-24,29.5,78.75,Uttarakhand,30.07,45.08,48.43,361.35,385.35,0.75,1.6667,285.78,7.49,11.54,0.004111,0,negative
APDA-NEG-00016,2012-06-25,29.0,95.625,Arunachal Pradesh,17.7,52.46,100.88,155.79,218.43,0.84,2.2667,2967.53,32.82,99.99,-0.011499,0,negative
2464,2010-09-19,30.954,77.506,Himachal Pradesh,61.51,118.73,171.84,316.03,594.7,1.0,2.1616,2598.85,20.42,102.04,-0.00735,1,positive
APDA-NEG-01614,2012-07-05,29.0,79.375,Uttarakhand,1.87,6.65,14.8,22.88,40.96,0.35,-1.0,215.32,0.43,292.55,0.001399,0,negative
APDA-NEG-01300,2011-06-18,27.15,88.7632,Sikkim,10.56,22.82,36.99,67.3,164.42,0.58,0.5333,2635.98,24.27,20.83,-0.003513,0,negative
APDA-NEG-00251,2014-09-23,25.0,90.625,Assam,29.81,153.54,296.78,335.36,470.16,0.97,3.1333,9.45,0.41,97.51,-0.000647,0,negative
4930,2013-06-16,30.885,78.67,Uttarakhand,119.62,239.74,312.27,320.16,327.52,0.93,2.6672,1826.57,31.04,20.22,0.012327,1,positive
APDA-NEG-01315,2009-08-20,27.15,88.1,Sikkim,61.76,146.77,195.56,258.79,466.42,0.94,2.9333,2395.93,26.81,256.33,0.013169,0,negative
6341,2014-09-11,30.688,79.048,Uttarakhand,4.66,9.21,49.19,81.27,251.57,0.88,0.0768,2665.49,38.58,51.5,0.010308,1,positive
147,2007-07-30,22.533,92.899,Mizoram,0.31,3.17,25.87,143.21,228.9,0.72,-0.0028,801.84,23.5,286.03,0.012225,1,positive
5270,2013-08-04,26.048,94.462,Nagaland,5.78,14.93,47.43,109.0,290.88,0.89,0.7207,866.95,29.29,278.6,0.001453,1,positive
2136,2010-07-25,30.904,77.097,Himachal Pradesh,3.31,8.24,111.25,171.1,367.17,0.73,0.9395,1440.5,16.85,302.55,-0.00543,1,positive
APDA-NEG-00346,2010-09-19,33.0,77.5,Himachal Pradesh,7.92,10.92,15.69,42.36,91.52,0.66,1.0667,5155.49,22.24,314.26,0.012153,0,negative
7367,2014-08-08,32.224,76.337,Himachal Pradesh,14.31,26.99,34.99,107.56,206.23,0.64,-0.4138,1571.15,15.29,265.93,-0.004836,1,positive
APDA-NEG-00019,2010-11-22,28.5,95.625,Arunachal Pradesh,0.0,24.41,25.5,26.34,38.72,0.81,2.0667,2215.04,37.28,283.93,-0.000253,0,negative
APDA-NEG-01699,2013-08-18,30.5,77.5,Uttarakhand,3.91,46.35,119.51,305.17,529.98,0.96,3.0667,425.48,0.38,300.89,0.001817,0,negative
APDA-NEG-01639,2013-07-10,30.5,77.5,Uttarakhand,1.41,61.76,133.64,198.68,771.11,0.88,2.5333,425.48,0.38,300.89,0.001817,0,negative
APDA-NEG-01734,2007-07-30,29.5,78.75,Uttarakhand,39.18,70.63,136.82,193.22,388.88,0.79,1.9333,285.78,7.49,11.54,0.004111,0,negative
APDA-NEG-00189,2010-10-09,28.0,93.75,Assam,7.1,27.32,37.27,112.1,292.03,0.89,2.6,576.05,30.81,45.85,0.021021,0,negative
APDA-NEG-01039,2009-10-05,22.5,93.125,Mizoram,3.45,29.38,42.02,61.39,173.97,0.85,2.3333,448.6,33.09,143.87,-0.000616,0,negative
4403,2012-06-10,24.814,93.544,Manipur,5.93,7.31,42.21,128.82,170.59,0.7,0.1248,541.65,33.23,50.78,-0.010757,1,positive
APDA-NEG-01119,2008-08-29,26.0,95.0,Nagaland,13.53,30.7,44.8,151.88,292.13,0.9,2.6667,1150.77,10.47,188.47,-0.011555,0,negative
APDA-NEG-00761,2007-09-10,24.0,94.375,Manipur,0.73,10.16,46.05,53.75,95.69,0.53,0.2,308.07,14.0,233.72,-0.007124,0,negative
APDA-NEG-01778,2015-07-19,31.0,79.375,Uttarakhand,0.18,3.25,16.02,89.68,140.03,0.73,1.5333,5085.99,17.29,81.7,0.00088,0,negative
APDA-NEG-01739,2015-06-25,30.5,80.0,Uttarakhand,13.35,16.39,26.02,32.61,38.6,0.62,0.8,5403.64,16.29,342.16,0.008133,0,negative
APDA-NEG-00592,2013-06-12,31.5,78.75,Himachal Pradesh,4.25,22.6,24.8,31.59,32.39,0.7,1.3333,4989.8,15.71,68.13,-0.003931,0,negative
APDA-NEG-00540,2008-03-17,32.5,76.875,Himachal Pradesh,0.0,0.0,0.7,0.74,2.1,0.61,0.7333,5101.1,32.0,358.76,0.004829,0,negative
2163,2010-07-29,25.42,94.105,Manipur,17.06,32.41,58.35,121.52,246.28,0.92,1.4983,1420.43,15.6,16.39,-0.017669,1,positive
2587,2010-10-10,25.662,94.107,Nagaland,0.87,76.09,120.34,143.49,255.27,0.93,1.3976,1383.27,13.02,88.84,0.011087,1,positive
APDA-NEG-00738,2015-08-22,30.5,76.875,Himachal Pradesh,24.58,79.5,114.3,179.04,279.27,0.82,2.1333,298.08,0.59,195.1,0.000987,0,negative
APDA-NEG-01659,2013-07-24,29.5,78.75,Uttarakhand,18.0,39.85,136.26,247.3,474.84,0.89,2.6,285.78,7.49,11.54,0.004111,0,negative
APDA-NEG-01606,2015-07-28,31.0,79.375,Uttarakhand,0.93,7.62,21.74,35.15,134.09,0.73,1.5333,5085.99,17.29,81.7,0.00088,0,negative
APDA-NEG-00708,2011-02-25,32.0,78.125,Himachal Pradesh,1.37,1.37,1.38,12.33,16.53,0.65,1.0,5347.43,45.52,279.8,-0.005436,0,negative
5086,2013-07-12,29.38,79.463,Uttarakhand,4.75,27.56,173.69,216.28,655.49,0.89,1.7327,1946.41,14.39,164.98,-0.000794,1,positive
APDA-NEG-00075,2015-08-18,28.0,93.75,Arunachal Pradesh,17.22,50.22,86.43,189.27,315.4,0.9,2.6667,576.05,30.81,45.85,0.021021,0,negative
APDA-NEG-01836,2009-09-01,29.5,80.625,Uttarakhand,0.59,2.8,12.7,57.23,261.68,0.73,1.5333,2217.17,32.44,5.59,0.001258,0,negative
2112,2010-07-21,27.551,88.648,Sikkim,7.3,45.36,99.3,177.1,294.82,0.86,0.9741,1471.89,50.63,341.3,0.001267,1,positive
APDA-NEG-01550,2013-08-13,30.5,80.0,Uttarakhand,15.73,26.25,39.3,93.01,207.84,0.86,2.4,5403.64,16.29,342.16,0.008133,0,negative
APDA-NEG-01507,2010-09-18,29.0,79.375,Uttarakhand,56.01,129.98,182.55,305.51,666.32,0.96,3.0667,215.32,0.43,292.55,0.001399,0,negative
5300,2013-08-09,25.318,94.044,Manipur,1.71,17.09,68.88,125.01,300.4,0.82,0.8785,994.32,16.51,91.4,0.020341,1,positive
