sample_id,latitude,longitude,rain_1h,rain_6h,rain_24h,rain_3d,rain_7d,soil_moisture,soil_moisture_anomaly,elevation,slope,aspect,landslide,split
APDA-ROADMAP-POS-0098,23.72901,92.72277,10.91,54.64,147.3,287.08,421.04,0.457,0.186,719.1,36.13,208.9,1,train
APDA-ROADMAP-NEG-0974,27.61017,92.84727,0.85,3.66,12.72,30.45,36.76,0.139,-0.044,258.3,4.37,192.9,0,train
APDA-ROADMAP-POS-0738,23.73285,92.71909,11.51,52.78,140.62,188.27,333.22,0.495,0.125,562.9,42.62,193.5,1,train
APDA-ROADMAP-NEG-0256,27.50017,93.13152,0.26,6.9,11.03,32.91,52.25,0.156,-0.066,112.5,3.54,228.9,0,train
APDA-ROADMAP-POS-0103,25.74914,91.89908,17.99,61.75,194.94,365.56,448.37,0.395,0.258,1141.1,35.45,209.7,1,train
APDA-ROADMAP-POS-0435,27.58952,91.86207,14.82,37.5,142.24,225.04,310.13,0.499,0.189,1761.8,32.66,140.5,1,train
APDA-ROADMAP-POS-0075,27.58396,91.86146,9.4,45.26,158.08,220.95,401.3,0.398,0.195,1720.7,31.11,109.4,1,train
APDA-ROADMAP-NEG-0792,27.48249,89.04527,0.49,7.44,18.49,19.36,42.93,0.1,-0.068,792.5,2.27,7.7,0,train
APDA-ROADMAP-NEG-0235,27.8486,91.61173,0.5,2.5,13.67,36.98,65.57,0.089,-0.071,96.3,3.3,28.5,0,train
APDA-ROADMAP-POS-0919,25.67043,94.1109,15.89,75.53,120.77,256.76,386.04,0.464,0.188,1150.7,49.25,229.4,1,train
APDA-ROADMAP-NEG-0712,27.6877,88.37424,0.16,1.13,9.96,12.12,34.21,0.27,-0.025,179.8,7.87,353.2,0,train
APDA-ROADMAP-NEG-0671,27.20539,89.05698,1.58,2.86,3.83,13.59,47.43,0.217,0.011,192.6,2.22,55.3,0,train
APDA-ROADMAP-NEG-0621,25.78919,91.59182,3.37,3.76,3.98,20.62,39.73,0.08,-0.033,594.9,1.52,233.9,0,train
APDA-ROADMAP-POS-0763,25.75329,91.90226,10.99,51.3,121.06,294.48,493.13,0.32,0.186,1191.9,44.4,5.0,1,train
APDA-ROADMAP-POS-0990,26.01261,93.41607,14.19,62.71,93.59,254.79,378.06,0.43,0.13,1043.3,23.77,158.6,1,train
APDA-ROADMAP-POS-0389,26.17898,91.75989,9.19,36.05,123.52,210.48,299.81,0.409,0.113,1011.1,39.95,206.6,1,train
APDA-ROADMAP-POS-0236,27.09791,93.61615,16.99,35.36,136.15,289.49,414.11,0.32,0.081,1659.9,33.11,161.6,1,train
APDA-ROADMAP-NEG-0507,24.91445,92.79347,2.0,8.47,9.77,18.87,27.22,0.214,-0.069,775.8,0.49,71.0,0,train
APDA-ROADMAP-POS-0268,24.82871,92.80635,11.88,33.62,135.24,259.61,371.08,0.482,0.19,458.7,36.59,195.4,1,train
APDA-ROADMAP-NEG-0188,24.49292,93.04363,0.02,0.48,9.97,26.91,40.98,0.151,-0.029,498.4,7.17,170.0,0,train
APDA-ROADMAP-POS-0118,23.73116,92.71053,18.84,56.53,150.34,234.39,436.91,0.414,0.185,412.7,38.15,72.8,1,train
APDA-ROADMAP-NEG-0607,24.84727,92.80764,1.35,1.75,5.1,28.07,58.87,0.242,-0.08,608.6,1.12,164.3,0,train
APDA-ROADMAP-POS-0674,27.35451,92.4152,11.9,42.17,155.39,295.69,382.13,0.431,0.198,1390.4,33.49,202.8,1,train
APDA-ROADMAP-POS-0250,26.00703,93.42259,3.89,31.26,178.87,254.18,446.58,0.39,0.25,1156.7,47.9,10.7,1,train
APDA-ROADMAP-NEG-0453,27.44199,88.08813,0.36,2.47,6.02,25.73,34.53,0.12,-0.04,385.8,1.19,3.3,0,train
APDA-ROADMAP-NEG-0995,27.85319,92.23391,0.46,6.46,18.35,41.33,75.04,0.181,-0.061,498.1,13.58,295.0,0,train
APDA-ROADMAP-POS-0095,27.5829,91.86473,18.51,70.85,103.78,174.6,364.11,0.439,0.153,1360.3,36.38,170.1,1,train
APDA-ROADMAP-POS-0034,27.35309,92.41077,4.68,49.11,195.49,373.33,473.86,0.488,0.116,1426.5,33.59,41.1,1,train
APDA-ROADMAP-NEG-0464,25.63241,92.01014,2.35,9.06,22.93,27.84,45.44,0.205,-0.012,173.7,1.33,101.0,0,train
APDA-ROADMAP-NEG-0668,24.342,92.40607,0.4,3.81,14.48,34.74,57.76,0.08,-0.103,554.5,3.14,106.3,0,train
APDA-ROADMAP-POS-0449,26.17307,91.75844,6.99,40.58,145.46,297.69,478.07,0.454,0.197,1089.1,35.05,191.0,1,train
APDA-ROADMAP-POS-0717,24.78923,93.67858,10.63,32.19,128.49,202.54,245.99,0.331,0.254,658.1,35.81,218.1,1,train
APDA-ROADMAP-NEG-0810,26.45229,92.97687,0.88,1.28,11.09,27.82,51.1,0.093,-0.053,533.5,3.75,166.6,0,train
APDA-ROADMAP-NEG-0518,24.03568,92.52525,0.44,8.34,21.54,42.06,50.11,0.08,-0.033,574.0,12.93,217.2,0,train
APDA-ROADMAP-POS-0001,25.53491,91.86488,8.73,44.0,118.49,288.24,463.45,0.494,0.132,1212.6,41.61,351.2,1,train
APDA-ROADMAP-NEG-0376,26.75647,93.22129,0.36,7.16,14.0,28.65,31.46,0.224,-0.054,202.6,3.1,257.8,0,train
APDA-ROADMAP-NEG-0102,25.74155,92.02723,1.32,1.8,6.15,14.15,27.97,0.08,0.032,627.5,6.17,242.2,0,train
APDA-ROADMAP-NEG-0109,26.54514,91.40276,0.26,3.16,10.71,11.25,19.1,0.08,-0.043,686.8,0.61,158.6,0,train
APDA-ROADMAP-NEG-0227,24.61061,92.95781,0.25,7.94,11.75,18.5,46.89,0.117,-0.074,119.5,3.4,191.9,0,train
APDA-ROADMAP-POS-0083,25.75468,91.90381,13.18,71.4,145.91,245.42,455.97,0.497,0.092,1320.1,34.76,225.6,1,train
APDA-ROADMAP-NEG-0289,25.99881,92.22499,0.72,2.49,14.29,30.37,48.51,0.254,-0.022,211.3,0.49,62.4,0,train
APDA-ROADMAP-POS-0677,24.78117,93.68232,11.09,44.97,93.32,155.14,388.72,0.365,0.236,941.7,46.2,184.8,1,train
APDA-ROADMAP-NEG-0921,25.16069,91.66704,0.37,2.42,9.17,20.62,55.62,0.214,-0.038,632.2,4.36,180.7,0,train
APDA-ROADMAP-NEG-0047,24.58015,92.67506,1.01,5.7,5.98,23.0,26.26,0.214,-0.099,296.6,9.99,277.4,0,train
APDA-ROADMAP-POS-0771,27.68946,88.5824,28.05,52.31,172.77,266.21,397.96,0.32,0.118,1632.3,43.71,191.8,1,train
APDA-ROADMAP-NEG-0947,24.91238,93.63749,0.24,7.41,15.55,28.19,35.4,0.113,-0.089,260.5,2.7,267.1,0,train
APDA-ROADMAP-NEG-0281,25.81363,92.15142,0.15,1.02,8.06,14.04,15.33,0.189,-0.098,636.5,10.77,186.6,0,train
APDA-ROADMAP-NEG-0581,26.01365,91.6462,2.99,9.38,16.47,37.72,66.17,0.116,-0.089,167.0,1.43,351.5,0,train
APDA-ROADMAP-NEG-0489,26.01549,91.46686,0.26,2.63,14.41,27.06,47.03,0.195,-0.037,165.6,0.56,256.5,0,train
APDA-ROADMAP-POS-0405,25.59896,90.5865,6.18,56.71,152.64,210.64,257.88,0.396,0.106,1227.0,40.3,136.4,1,train
APDA-ROADMAP-NEG-0728,25.14778,93.24674,0.35,0.75,8.77,21.62,44.49,0.28,-0.036,157.6,5.44,217.8,0,train
APDA-ROADMAP-NEG-0299,26.16862,93.66464,0.88,3.86,9.08,11.13,13.7,0.105,-0.059,817.4,1.05,75.5,0,train
APDA-ROADMAP-NEG-0341,25.22418,92.25013,0.35,6.77,15.06,23.29,43.71,0.096,-0.045,745.0,3.42,22.1,0,train
APDA-ROADMAP-POS-0105,25.6021,90.58065,15.69,56.86,89.47,248.3,320.94,0.439,0.231,1042.3,39.8,157.7,1,train
APDA-ROADMAP-POS-0689,26.1715,91.75543,9.25,57.82,200.64,289.69,370.74,0.32,0.169,1150.3,33.62,170.2,1,train
APDA-ROADMAP-NEG-0306,25.53668,93.5122,0.22,2.81,3.9,11.71,19.37,0.28,-0.045,393.0,3.2,104.7,0,train
APDA-ROADMAP-POS-0827,25.0707,93.14762,11.99,35.24,128.61,213.48,387.32,0.441,0.263,1254.4,39.13,114.4,1,train
APDA-ROADMAP-POS-0063,25.75974,91.90648,14.43,64.87,194.72,349.7,477.2,0.459,0.168,1246.0,43.57,186.1,1,train
APDA-ROADMAP-POS-0853,27.18432,88.35085,21.87,69.33,162.34,253.21,293.81,0.4,0.184,1428.5,41.66,21.9,1,train
APDA-ROADMAP-NEG-0354,27.67139,92.76635,0.24,5.08,13.5,34.83,38.81,0.154,-0.034,569.3,0.54,336.3,0,train
APDA-ROADMAP-POS-0224,25.4461,92.19299,12.95,57.17,156.04,217.92,352.56,0.32,0.194,1144.4,37.53,204.7,1,train
APDA-ROADMAP-POS-0146,25.18203,93.0279,22.78,67.69,199.25,378.28,506.52,0.485,0.194,1087.0,37.71,104.8,1,train
APDA-ROADMAP-NEG-0089,25.71173,91.40869,0.69,4.09,6.08,17.19,39.57,0.126,-0.031,243.3,4.66,24.2,0,train
APDA-ROADMAP-POS-0374,27.34964,92.41829,5.0,45.84,142.84,184.94,405.8,0.32,0.175,1455.2,24.7,237.0,1,train
APDA-ROADMAP-NEG-0421,25.80829,91.41119,0.57,0.63,0.73,24.25,34.09,0.253,-0.077,582.5,4.0,349.3,0,train
APDA-ROADMAP-NEG-0143,25.58948,92.31439,1.07,5.38,20.24,40.99,45.82,0.08,-0.092,590.6,1.72,356.0,0,train
APDA-ROADMAP-NEG-0827,25.24802,93.37568,0.98,3.8,9.87,16.68,28.57,0.177,-0.025,456.6,5.45,200.7,0,train
APDA-ROADMAP-NEG-0495,27.97391,92.18526,0.08,1.14,6.73,9.99,18.07,0.175,-0.049,313.4,5.77,181.4,0,train
APDA-ROADMAP-NEG-0602,25.65577,92.1043,1.1,6.32,19.95,32.14,66.33,0.178,-0.048,471.7,15.0,57.0,0,train
APDA-ROADMAP-NEG-0271,27.93061,88.43265,0.19,4.38,16.59,23.87,34.81,0.087,-0.037,401.4,1.09,157.3,0,train
APDA-ROADMAP-POS-0010,26.00982,93.42739,9.68,66.8,116.55,162.84,294.21,0.32,0.174,976.8,40.95,171.7,1,train
APDA-ROADMAP-POS-0450,26.01571,93.42465,9.49,42.39,112.6,241.84,483.63,0.329,0.258,1032.4,36.76,238.1,1,train
APDA-ROADMAP-POS-0709,26.17687,91.75591,3.0,46.56,83.82,134.6,300.0,0.32,0.286,1129.0,33.2,232.4,1,train
APDA-ROADMAP-POS-0256,27.10007,93.61817,11.58,52.43,101.11,237.17,469.62,0.45,0.22,1640.9,23.46,224.4,1,train
APDA-ROADMAP-POS-0883,25.76049,91.91186,17.93,68.43,209.59,252.86,379.4,0.394,0.185,1107.6,38.48,313.0,1,train
APDA-ROADMAP-POS-0390,26.01131,93.41873,23.12,62.03,188.81,354.31,474.68,0.422,0.187,1130.8,26.39,53.0,1,train
APDA-ROADMAP-POS-0909,26.17306,91.75953,8.97,24.57,151.77,329.14,375.52,0.429,0.186,1255.4,31.5,148.3,1,train
APDA-ROADMAP-POS-0925,25.60664,90.57919,14.87,73.11,185.73,233.71,414.42,0.32,0.225,1072.5,27.92,231.7,1,train
APDA-ROADMAP-NEG-0704,25.16934,92.34756,1.72,3.68,9.37,25.89,49.46,0.277,-0.08,684.9,1.38,165.8,0,train
APDA-ROADMAP-NEG-0233,26.72638,88.05262,0.03,4.11,5.14,11.06,38.83,0.277,-0.004,447.8,4.55,77.7,0,train
APDA-ROADMAP-POS-0461,25.53012,91.8649,21.4,68.47,204.08,339.43,523.43,0.373,0.116,1107.7,37.89,300.3,1,train
APDA-ROADMAP-NEG-0270,26.34035,93.65284,2.42,8.56,19.11,30.88,46.52,0.113,-0.029,572.5,0.96,156.2,0,train
APDA-ROADMAP-NEG-0760,27.4414,88.71657,1.71,9.46,18.66,39.46,42.12,0.159,-0.052,737.1,3.57,353.6,0,train
APDA-ROADMAP-NEG-0169,26.49792,92.03876,0.4,1.31,4.55,26.6,31.66,0.16,-0.034,575.3,10.67,81.9,0,train
APDA-ROADMAP-POS-0959,25.67296,94.10493,18.06,36.33,127.47,204.12,437.59,0.32,0.141,933.7,38.08,194.4,1,train
APDA-ROADMAP-POS-0502,25.29802,91.71101,4.69,43.18,189.87,295.67,527.7,0.484,0.238,1342.1,42.35,185.2,1,train
APDA-ROADMAP-POS-0740,27.03564,88.26222,6.42,49.3,131.18,207.91,337.39,0.457,0.145,1621.7,34.83,67.7,1,train
APDA-ROADMAP-NEG-0850,26.21847,93.01257,0.12,6.28,17.51,30.58,56.69,0.117,-0.014,578.7,4.68,163.7,0,train
APDA-ROADMAP-POS-0869,26.17331,91.75221,26.88,76.05,116.84,255.14,502.46,0.32,0.187,918.8,31.08,166.0,1,train
APDA-ROADMAP-POS-0732,27.32749,88.61105,15.53,65.77,169.54,310.82,505.91,0.32,0.14,1772.1,32.84,146.2,1,train
APDA-ROADMAP-POS-0540,27.04184,88.26884,12.11,28.74,89.23,226.97,342.65,0.32,0.264,1693.0,36.99,199.1,1,train
APDA-ROADMAP-NEG-0202,25.63628,92.17007,0.65,6.83,11.11,33.26,64.46,0.28,-0.065,281.8,3.72,194.2,0,train
APDA-ROADMAP-POS-0698,23.73154,92.71751,9.55,28.89,73.87,235.81,415.14,0.428,0.256,391.1,37.66,163.3,1,train
APDA-ROADMAP-NEG-0393,27.57036,88.73961,0.7,1.5,9.93,21.75,25.91,0.149,-0.053,642.3,0.79,144.6,0,train
APDA-ROADMAP-NEG-0377,24.43289,93.23434,2.19,10.0,12.34,23.12,44.84,0.11,-0.03,470.2,2.17,17.2,0,train
APDA-ROADMAP-NEG-0146,24.87748,93.26632,4.0,6.33,10.5,18.89,26.98,0.28,0.001,130.8,2.0,224.6,0,train
APDA-ROADMAP-NEG-0032,27.14661,88.23887,0.28,4.48,4.75,23.22,33.73,0.188,0.006,453.3,1.3,93.6,0,train
APDA-ROADMAP-POS-0373,27.1834,88.35604,9.53,48.21,192.22,291.63,497.12,0.475,0.181,1650.8,33.17,206.4,1,train
APDA-ROADMAP-POS-0668,24.83932,92.79994,7.71,36.4,163.54,333.8,506.33,0.483,0.163,481.8,42.7,158.2,1,train
APDA-ROADMAP-NEG-0526,24.80407,93.24211,0.29,6.84,18.98,33.74,48.3,0.156,-0.049,388.6,15.0,24.0,0,train
APDA-ROADMAP-POS-0358,23.72848,92.72023,26.21,43.49,127.33,191.36,257.18,0.444,0.091,827.0,33.82,191.3,1,train
APDA-ROADMAP-POS-0968,24.83081,92.79867,18.99,60.63,136.9,214.36,266.42,0.453,0.08,595.9,38.29,31.8,1,train
APDA-ROADMAP-POS-0784,25.44145,92.19471,10.73,67.63,154.21,231.59,479.01,0.39,0.165,1277.3,48.58,196.1,1,train
APDA-ROADMAP-POS-0736,27.09962,93.61362,9.3,59.85,208.71,322.43,457.3,0.4,0.25,1428.3,31.8,228.1,1,train
APDA-ROADMAP-NEG-0036,26.72663,93.17086,1.45,4.67,14.87,25.7,56.41,0.102,-0.101,483.4,0.51,197.9,0,train
APDA-ROADMAP-POS-0971,27.69559,88.58653,16.44,74.34,161.37,338.09,485.37,0.32,0.11,1556.4,28.7,180.4,1,train
APDA-ROADMAP-NEG-0525,26.08995,90.33678,3.75,9.42,20.1,36.98,65.59,0.28,-0.04,402.4,3.57,99.6,0,train
APDA-ROADMAP-NEG-0487,24.83276,92.76952,0.12,6.5,10.62,29.12,45.64,0.26,-0.012,818.6,7.23,44.7,0,train
APDA-ROADMAP-NEG-0524,25.11045,92.62058,0.0,7.11,19.39,43.64,44.88,0.28,-0.121,540.9,0.4,293.2,0,train
APDA-ROADMAP-NEG-0491,27.32357,88.1968,0.21,2.33,4.23,19.73,23.84,0.099,0.0,476.7,1.73,251.1,0,train
APDA-ROADMAP-NEG-0643,25.95015,91.73802,2.13,3.31,7.56,20.66,35.73,0.125,-0.023,634.7,1.22,288.1,0,train
APDA-ROADMAP-NEG-0253,27.52531,88.6522,0.94,1.88,15.4,17.14,46.45,0.141,-0.077,351.7,7.7,80.9,0,train
APDA-ROADMAP-NEG-0694,26.92898,92.61644,0.51,6.97,10.57,34.69,42.2,0.08,-0.021,504.0,2.96,228.0,0,train
APDA-ROADMAP-NEG-0750,25.71714,93.77115,0.82,1.61,7.91,30.14,35.76,0.101,-0.079,654.0,11.11,230.4,0,train
APDA-ROADMAP-NEG-0237,25.09957,94.12713,0.35,7.01,11.59,22.07,38.26,0.28,-0.031,546.5,9.87,260.0,0,train
APDA-ROADMAP-POS-0886,25.18454,93.02425,6.45,48.73,175.29,251.53,487.58,0.395,0.235,851.4,38.01,164.6,1,train
APDA-ROADMAP-POS-0080,27.03973,88.25877,15.88,55.05,160.17,228.43,436.56,0.416,0.137,1777.4,33.39,155.4,1,train
APDA-ROADMAP-NEG-0173,27.52382,88.15425,0.94,5.87,6.72,15.66,45.71,0.197,-0.068,230.3,8.18,80.9,0,train
APDA-ROADMAP-POS-0815,27.58639,91.86384,7.15,61.26,160.43,258.96,445.62,0.476,0.184,1602.7,32.62,140.3,1,train
APDA-ROADMAP-NEG-0286,24.81282,93.41243,1.87,8.39,13.46,33.8,37.91,0.209,0.002,670.8,13.02,198.5,0,train
APDA-ROADMAP-POS-0672,27.32687,88.61792,10.8,26.91,63.18,229.83,417.67,0.427,0.091,1547.5,30.36,192.8,1,train
APDA-ROADMAP-NEG-0532,27.08737,88.31644,1.05,2.61,17.25,25.02,37.02,0.08,-0.103,694.1,4.03,151.6,0,train
APDA-ROADMAP-POS-0058,23.73301,92.71588,3.1,48.15,93.67,172.19,241.31,0.417,0.211,663.4,37.96,71.2,1,train
APDA-ROADMAP-POS-0134,27.35084,92.41535,8.51,26.6,139.62,268.05,467.09,0.5,0.214,1718.3,28.35,159.8,1,train
APDA-ROADMAP-NEG-0141,25.84512,91.64654,0.01,3.12,18.03,32.77,43.13,0.102,-0.042,448.7,7.97,304.2,0,train
APDA-ROADMAP-POS-0934,27.35339,92.41725,7.46,56.37,202.05,262.66,333.16,0.355,0.155,1807.9,45.67,214.6,1,train
APDA-ROADMAP-NEG-0685,25.91931,91.01977,0.3,2.24,16.7,27.55,56.78,0.151,-0.074,245.0,5.33,342.1,0,train
APDA-ROADMAP-POS-0824,25.44681,92.19516,5.41,58.49,89.53,251.21,302.89,0.482,0.234,839.3,37.63,198.8,1,train
APDA-ROADMAP-NEG-0215,27.29109,92.11468,0.5,8.13,18.37,28.56,47.59,0.139,0.0,821.0,0.91,4.0,0,train
APDA-ROADMAP-POS-0505,25.60585,90.58203,8.0,51.16,131.13,205.5,401.98,0.455,0.185,763.7,29.02,236.2,1,train
APDA-ROADMAP-NEG-0775,27.77176,92.08315,0.37,2.67,11.41,15.84,44.07,0.232,-0.056,242.0,4.38,28.1,0,train
APDA-ROADMAP-POS-0348,24.83186,92.80403,9.58,57.3,146.68,283.12,485.35,0.331,0.143,332.3,36.99,228.1,1,train
APDA-ROADMAP-POS-0387,25.07036,93.15728,9.23,42.53,92.99,134.72,232.12,0.32,0.161,968.6,32.34,137.8,1,train
APDA-ROADMAP-NEG-0025,25.42668,90.18754,0.24,7.39,9.52,14.25,37.62,0.267,-0.102,306.3,7.3,141.0,0,train
APDA-ROADMAP-POS-0895,27.586,91.86372,9.58,28.88,89.92,214.91,450.56,0.351,0.166,1385.0,52.04,154.1,1,train
APDA-ROADMAP-POS-0829,26.17066,91.75645,12.71,49.82,147.79,305.51,384.39,0.418,0.204,962.8,27.31,181.8,1,train
APDA-ROADMAP-NEG-0893,27.44532,87.9753,0.08,2.53,10.06,12.96,16.9,0.08,0.001,334.6,0.73,186.4,0,train
APDA-ROADMAP-POS-0476,27.0945,93.61505,12.06,62.02,195.89,270.36,337.12,0.392,0.184,1684.2,38.13,207.2,1,train
APDA-ROADMAP-NEG-0471,28.01849,88.73964,1.56,2.64,13.33,28.86,43.9,0.083,-0.067,466.4,0.35,101.3,0,train
APDA-ROADMAP-NEG-0448,24.63218,92.63782,0.03,2.46,10.93,29.53,53.25,0.28,-0.02,98.9,0.74,267.7,0,train
APDA-ROADMAP-NEG-0582,24.84222,91.33099,0.47,2.03,14.86,31.5,60.35,0.08,-0.011,509.8,1.23,125.6,0,train
APDA-ROADMAP-POS-0653,27.18371,88.3582,5.2,32.73,148.5,275.0,485.69,0.387,0.222,1612.2,34.9,235.2,1,train
APDA-ROADMAP-POS-0173,27.19242,88.35851,6.04,49.82,168.03,307.67,527.94,0.498,0.232,1556.5,35.53,62.3,1,train
APDA-ROADMAP-NEG-0150,26.34802,93.03695,0.33,5.06,16.31,29.2,56.48,0.08,-0.091,783.9,0.99,214.9,0,train
APDA-ROADMAP-POS-0039,25.66888,94.10715,6.65,36.16,84.82,247.22,346.7,0.441,0.211,1172.3,32.1,214.2,1,train
APDA-ROADMAP-POS-0714,27.35174,92.41873,6.81,42.02,118.65,187.23,414.37,0.32,0.156,1475.8,46.06,238.7,1,train
APDA-ROADMAP-POS-0091,27.69673,88.5808,22.22,73.05,211.96,364.34,460.21,0.399,0.207,1591.8,42.86,186.8,1,train
APDA-ROADMAP-NEG-0937,24.98822,93.96332,0.38,5.09,13.79,21.68,55.36,0.213,-0.063,115.7,6.77,88.4,0,train
APDA-ROADMAP-NEG-0206,25.50313,92.61628,1.65,9.63,16.63,18.78,31.59,0.08,-0.053,563.3,0.27,160.8,0,train
APDA-ROADMAP-POS-0876,27.09791,93.61067,13.81,40.61,89.08,230.38,391.96,0.488,0.153,1604.6,27.99,238.0,1,train
APDA-ROADMAP-NEG-0352,27.62089,88.93412,0.13,4.81,17.37,17.95,26.37,0.08,-0.033,613.3,3.01,268.9,0,train
APDA-ROADMAP-NEG-0890,25.792,93.12378,3.77,8.69,20.85,43.07,71.21,0.08,-0.039,219.0,5.22,62.6,0,train
APDA-ROADMAP-NEG-0094,27.05336,92.88127,0.03,1.41,2.48,15.29,37.27,0.232,-0.069,366.6,2.78,280.6,0,train
APDA-ROADMAP-NEG-0156,26.85624,93.18456,0.72,6.96,12.12,31.75,55.54,0.258,-0.052,778.8,9.75,320.4,0,train
APDA-ROADMAP-NEG-0782,25.10864,91.93739,0.01,7.04,17.93,37.31,50.57,0.2,0.035,592.2,10.57,329.8,0,train
APDA-ROADMAP-NEG-0959,25.50087,93.86617,1.3,4.03,12.45,33.76,55.28,0.1,-0.038,814.5,4.44,267.9,0,train
APDA-ROADMAP-POS-0500,27.04067,88.2669,14.8,36.79,134.91,261.51,480.27,0.457,0.206,1583.4,29.89,176.5,1,train
APDA-ROADMAP-POS-0339,25.6755,94.11227,23.11,39.76,133.1,286.69,465.41,0.32,0.113,1003.4,41.06,239.1,1,train
APDA-ROADMAP-NEG-0189,25.68403,92.11528,1.78,4.39,18.03,40.0,70.24,0.094,-0.11,240.4,6.69,104.9,0,train
APDA-ROADMAP-POS-0029,26.174,91.76126,2.62,54.84,187.63,279.74,352.0,0.32,0.152,1155.0,33.64,173.4,1,train
APDA-ROADMAP-NEG-0218,23.38091,93.21417,1.43,1.92,1.93,13.26,39.37,0.092,-0.028,344.6,4.17,76.2,0,train
APDA-ROADMAP-NEG-0400,27.21868,88.70351,1.58,6.31,18.6,30.43,49.6,0.108,0.076,799.2,0.88,308.6,0,train
APDA-ROADMAP-NEG-0821,25.28794,91.62511,0.58,4.15,11.14,24.29,45.04,0.08,-0.065,516.1,1.29,121.9,0,train
APDA-ROADMAP-POS-0946,25.18679,93.02404,3.24,39.23,128.45,214.03,325.96,0.52,0.105,1173.5,44.81,312.4,1,train
APDA-ROADMAP-POS-0170,26.01908,93.41994,19.17,73.54,213.46,372.5,615.06,0.496,0.181,1036.8,36.27,171.6,1,train
APDA-ROADMAP-NEG-0405,25.18665,90.15852,2.62,7.64,11.08,26.28,33.21,0.08,0.051,684.9,3.6,296.9,0,train
APDA-ROADMAP-NEG-0198,24.0919,92.29364,1.69,5.67,19.62,40.46,65.79,0.158,-0.027,477.1,1.32,35.6,0,train
APDA-ROADMAP-NEG-0254,27.69417,92.14906,1.52,4.22,14.4,29.74,47.63,0.208,-0.017,762.0,2.83,113.1,0,train
APDA-ROADMAP-NEG-0614,27.58287,92.24139,0.73,0.83,1.13,18.32,41.45,0.159,-0.064,373.8,3.29,253.4,0,train
APDA-ROADMAP-POS-0913,27.18136,88.35445,18.63,37.57,161.92,258.96,342.66,0.466,0.243,1746.1,50.26,106.1,1,train
APDA-ROADMAP-POS-0492,27.33691,88.6119,6.76,39.32,168.61,216.53,319.13,0.417,0.18,1729.6,32.38,115.0,1,train
APDA-ROADMAP-POS-0954,27.35401,92.41709,30.06,79.42,168.35,242.68,343.18,0.484,0.148,1480.2,37.05,304.3,1,train
APDA-ROADMAP-NEG-0098,23.4498,92.26334,0.57,7.01,18.4,41.74,58.4,0.178,-0.092,580.5,14.89,227.4,0,train
APDA-ROADMAP-NEG-0033,26.86859,88.65936,1.53,2.69,6.79,7.15,18.32,0.28,0.013,262.6,4.03,213.5,0,train
APDA-ROADMAP-POS-0588,24.83387,92.8007,7.92,67.32,217.14,357.92,526.41,0.433,0.132,511.2,37.41,196.4,1,train
APDA-ROADMAP-POS-0751,27.69252,88.58091,6.06,35.97,85.19,173.77,264.85,0.479,0.19,1614.3,40.5,140.4,1,train
APDA-ROADMAP-POS-0658,23.73269,92.7159,7.51,59.38,163.44,275.97,390.23,0.467,0.08,537.2,26.03,51.9,1,train
APDA-ROADMAP-POS-0235,27.58472,91.86651,6.5,31.02,66.07,162.73,382.65,0.374,0.298,1759.2,39.45,215.7,1,train
APDA-ROADMAP-POS-0733,27.18297,88.35551,3.07,28.91,107.33,189.51,371.03,0.438,0.137,1482.5,45.2,156.9,1,train
APDA-ROADMAP-NEG-0989,25.76643,91.60083,2.02,8.16,15.67,21.12,35.01,0.08,-0.069,510.2,1.66,169.5,0,train
APDA-ROADMAP-NEG-0633,26.75716,87.95497,0.21,2.49,7.42,15.49,41.62,0.189,-0.017,316.0,6.13,207.0,0,train
APDA-ROADMAP-NEG-0157,25.05063,93.18942,0.63,6.69,7.9,16.79,41.7,0.147,-0.112,381.9,14.48,204.2,0,train
APDA-ROADMAP-NEG-0470,26.30782,93.69347,0.14,7.01,11.55,19.17,47.38,0.19,-0.045,568.2,0.79,292.8,0,train
APDA-ROADMAP-NEG-0425,25.86443,90.92318,0.57,5.19,9.25,14.45,19.69,0.173,-0.047,601.3,3.84,100.7,0,train
APDA-ROADMAP-NEG-0628,24.45198,93.11623,0.45,6.89,11.0,30.76,62.49,0.08,-0.102,601.0,0.5,276.8,0,train
APDA-ROADMAP-POS-0935,27.58419,91.86288,13.64,41.6,129.4,197.48,411.38,0.32,0.193,1382.6,32.02,178.5,1,train
APDA-ROADMAP-NEG-0210,26.26109,93.77598,1.93,2.34,9.5,31.33,58.98,0.277,-0.026,417.3,0.79,175.5,0,train
APDA-ROADMAP-NEG-0066,25.44409,93.24839,0.04,6.61,18.35,34.06,49.31,0.259,-0.083,207.2,2.99,245.1,0,train
APDA-ROADMAP-POS-0109,26.17105,91.7536,4.62,52.61,126.89,191.36,277.47,0.32,0.26,935.9,42.17,224.9,1,train
APDA-ROADMAP-NEG-0543,25.30689,92.28829,0.57,7.7,21.45,40.11,47.12,0.121,-0.043,398.6,1.22,324.5,0,train
APDA-ROADMAP-POS-0569,26.17023,91.76005,4.8,54.71,152.57,228.28,377.84,0.368,0.158,1285.0,44.47,163.5,1,train
APDA-ROADMAP-NEG-0168,24.52975,93.05399,0.75,3.75,18.57,38.47,41.83,0.279,-0.088,130.3,4.28,150.0,0,train
