sample_id,coolr_event_id,event_date,state,district,latitude,longitude,landslide_category,trigger_mechanism,landslide,copernicus_elevation_m,copernicus_slope_deg,copernicus_aspect_deg,copernicus_plan_curvature,copernicus_profile_curvature,copernicus_twi,gpm_imerg_rainfall_1d_mm,gpm_imerg_rainfall_3d_mm,gpm_imerg_rainfall_7d_mm,gpm_imerg_peak_intensity_mm_h,smap_surface_moisture_m3m3,smap_rootzone_moisture_m3m3,smap_soil_saturation_ratio,data_source_events,data_source_rainfall,data_source_moisture,data_source_terrain,split
APDA-V1-NEG-00651,NONE_ABSENCE_CONTROL,2022-07-23,Assam,Dibrugarh,27.6023,95.04332,none,none,0,2929.4,9.22,280.1,0.00305,-0.01073,6.64,3.49,6.53,27.68,0.58,0.174,0.16,0.363,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00163,NONE_ABSENCE_CONTROL,2021-09-23,Assam,Dibrugarh,27.36558,94.82002,none,none,0,2735.6,7.14,282.9,0.01004,0.00679,6.32,4.23,9.64,26.62,0.71,0.09,0.083,0.201,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00492,COOLR-IN-NER-027-INST-492,2022-08-07,Nagaland,Mokokchung,26.31921,94.52337,mudslide,monsoon_rain,1,1797.3,19.46,115.4,0.02696,0.0093,6.39,79.4,135.56,398.65,14.27,0.404,0.367,0.742,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00204,NONE_ABSENCE_CONTROL,2022-07-27,Meghalaya,Ri-Bhoi,26.04126,91.72093,none,none,0,1666.5,5.04,226.0,-0.00558,-0.01344,6.49,0.44,21.2,48.5,0.07,0.303,0.279,0.661,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00074,COOLR-IN-NER-012-INST-74,2023-10-18,Sikkim,North Sikkim,27.6925,88.58083,complex_glol_debris,glacial_lake_outburst_rain,1,3442.3,31.35,218.3,-0.03415,0.0171,5.76,61.87,275.36,396.37,16.62,0.353,0.314,0.68,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00503,NONE_ABSENCE_CONTROL,2023-05-25,Manipur,Imphal East,24.77752,93.93884,none,none,0,1150.0,3.78,256.2,0.01408,0.00087,7.27,2.3,26.96,55.84,0.38,0.222,0.204,0.472,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00588,COOLR-IN-NER-030-INST-588,2021-10-12,West Bengal,Darjeeling,27.03798,88.26279,rotational_slide,post_monsoon_deluge,1,3701.7,34.51,180.1,0.02778,-0.00926,5.19,168.38,277.61,366.05,45.76,0.465,0.405,0.894,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00001,NONE_ABSENCE_CONTROL,2021-01-17,Assam,Kamrup Metro,26.23579,91.62803,none,none,0,1326.0,4.25,131.8,-0.00169,-0.00464,6.41,5.29,28.6,58.06,0.88,0.114,0.105,0.236,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,test
APDA-V1-POS-00658,COOLR-IN-NER-007-INST-658,2022-05-06,Assam,Dima Hasao,25.18307,93.02339,rotational_slide,torrential_rain,1,1156.1,39.6,177.6,-0.03654,0.03241,5.99,112.71,208.76,402.34,23.04,0.45,0.418,0.884,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00093,NONE_ABSENCE_CONTROL,2021-05-11,Meghalaya,West Garo Hills,25.37643,90.21243,none,none,0,831.4,1.21,140.7,-2e-05,-0.00305,8.38,3.84,26.4,63.05,0.64,0.102,0.094,0.238,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,test
APDA-V1-POS-00235,COOLR-IN-NER-018-INST-235,2022-06-19,Arunachal Pradesh,Papum Pare,27.10436,93.60752,mudslide,continuous_rain,1,3094.9,44.02,194.6,-0.04889,0.06173,6.07,100.67,275.5,524.04,30.35,0.486,0.425,0.866,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00733,COOLR-IN-NER-020-INST-733,2022-06-25,Manipur,Noney,24.78405,93.67941,massive_debris_slide,unprecedented_continuous_rain,1,1014.7,50.57,92.8,-0.03898,0.08444,5.5,65.14,205.16,278.0,13.55,0.487,0.435,0.864,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00215,COOLR-IN-NER-029-INST-215,2022-05-26,Tripura,Dhalai,23.85368,91.95563,shallow_slide,heavy_rain,1,436.6,40.14,200.1,-0.1042,0.0343,5.43,57.18,219.89,410.08,17.11,0.412,0.373,0.757,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00163,COOLR-IN-NER-008-INST-163,2022-05-22,Assam,Dima Hasao,25.07395,93.15685,debris_flow,monsoon_rain,1,767.4,32.55,180.7,-0.06169,-0.0126,6.52,67.55,185.19,475.25,12.17,0.471,0.434,0.846,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00133,COOLR-IN-NER-009-INST-133,2022-06-06,Assam,Cachar,24.83331,92.80149,mudslide,flooding_rain,1,891.1,39.71,243.0,-0.02123,0.06627,5.66,61.91,129.27,387.28,17.86,0.376,0.345,0.747,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00562,NONE_ABSENCE_CONTROL,2023-12-03,Assam,Nagaon,26.25328,92.5312,none,none,0,1805.8,1.1,132.3,0.01826,-0.01469,8.57,0.79,22.39,29.58,0.13,0.144,0.133,0.319,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00223,COOLR-IN-NER-006-INST-223,2024-05-16,Meghalaya,East Khasi Hills,25.5657,91.88515,shallow_slide,cyclone_remnants,1,1069.6,41.61,98.4,0.00351,0.043,4.75,62.95,262.36,547.75,16.48,0.447,0.415,0.933,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,test
APDA-V1-NEG-00478,NONE_ABSENCE_CONTROL,2023-12-02,Tripura,West Tripura,23.89225,91.17145,none,none,0,1012.8,3.31,154.7,0.00785,0.00983,6.13,2.03,16.83,51.66,0.34,0.105,0.097,0.239,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00185,NONE_ABSENCE_CONTROL,2021-08-19,Assam,Kamrup Metro,26.2804,91.83072,none,none,0,731.5,1.71,17.8,-0.0029,-0.0096,7.45,10.39,29.96,51.5,1.73,0.117,0.108,0.237,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00186,COOLR-IN-NER-031-INST-186,2023-10-10,West Bengal,Kalimpong,27.0665,88.46949,debris_flow,teesta_river_erosion,1,1714.9,44.24,216.8,-0.0419,0.0426,5.44,56.3,144.39,196.56,12.01,0.394,0.358,0.771,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00042,COOLR-IN-NER-011-INST-42,2021-07-13,Assam,Karbi Anglong,26.0153,93.42204,debris_flow,continuous_rain,1,642.0,45.12,57.4,-0.02884,0.03171,4.88,75.24,193.49,266.59,16.68,0.435,0.402,0.914,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00693,COOLR-IN-NER-011-INST-693,2021-07-14,Assam,Karbi Anglong,26.01424,93.42094,debris_flow,continuous_rain,1,1786.2,29.65,12.8,-0.07166,0.03721,5.44,105.65,296.43,566.64,28.08,0.463,0.419,0.921,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00109,COOLR-IN-NER-016-INST-109,2023-06-29,Arunachal Pradesh,West Kameng,27.35136,92.41844,rockfall,cloudburst,1,3067.7,54.25,341.1,-0.06142,-0.00969,5.58,38.5,105.33,281.8,9.61,0.46,0.408,0.917,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00039,COOLR-IN-NER-008-INST-39,2022-05-01,Assam,Dima Hasao,25.07247,93.15565,debris_flow,monsoon_rain,1,1641.7,45.47,183.7,0.01854,0.04837,5.05,129.47,238.41,475.31,22.47,0.396,0.338,0.68,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,test
APDA-V1-POS-00569,COOLR-IN-NER-011-INST-569,2021-07-18,Assam,Karbi Anglong,26.01006,93.42326,debris_flow,continuous_rain,1,822.6,41.97,170.8,-0.01614,-0.01434,4.74,137.93,276.29,469.22,20.39,0.492,0.441,0.911,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,val
APDA-V1-NEG-00245,NONE_ABSENCE_CONTROL,2022-09-27,Meghalaya,West Garo Hills,25.56768,90.19271,none,none,0,1642.7,3.78,23.6,-0.01336,0.00831,6.07,3.7,20.34,37.65,0.62,0.127,0.117,0.282,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,val
APDA-V1-NEG-00593,NONE_ABSENCE_CONTROL,2023-12-07,Assam,Kamrup Metro,26.08244,91.78559,none,none,0,1661.3,1.09,156.6,-0.00841,0.02811,8.77,0.02,14.99,42.63,0.0,0.321,0.296,0.683,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00692,NONE_ABSENCE_CONTROL,2022-03-18,Meghalaya,Ri-Bhoi,25.89981,91.72289,none,none,0,1029.1,3.27,112.5,-0.00353,-0.00228,7.24,0.18,10.36,22.8,0.03,0.138,0.127,0.278,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00484,COOLR-IN-NER-019-INST-484,2020-07-08,Arunachal Pradesh,Lower Subansiri,27.52634,93.81942,debris_flow,monsoon_rain,1,2360.6,35.18,196.8,-0.01826,0.0129,5.41,103.04,259.9,323.17,20.7,0.492,0.454,0.953,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,test
APDA-V1-POS-00469,COOLR-IN-NER-004-INST-469,2021-08-06,Meghalaya,West Jaintia Hills,25.44057,92.18887,translational_slide,monsoon_rain,1,1377.1,48.12,140.0,-0.0571,-0.04291,5.18,109.95,289.73,372.08,23.31,0.466,0.416,0.875,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00141,NONE_ABSENCE_CONTROL,2022-06-18,Meghalaya,West Garo Hills,25.59488,90.19899,none,none,0,1266.5,5.15,243.6,0.02268,-0.0062,6.65,7.3,29.62,37.78,1.22,0.186,0.171,0.436,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00198,NONE_ABSENCE_CONTROL,2021-09-30,Tripura,West Tripura,23.97501,91.20372,none,none,0,615.2,2.94,216.9,0.00148,0.00796,7.56,11.37,24.87,57.26,1.89,0.021,0.02,0.05,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00025,COOLR-IN-NER-025-INST-25,2021-07-14,Mizoram,Champhai,23.48052,93.32811,debris_flow,continuous_rain,1,780.6,23.34,198.2,-0.05655,0.03861,6.44,93.79,179.92,424.62,19.3,0.414,0.366,0.718,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,val
APDA-V1-NEG-00260,NONE_ABSENCE_CONTROL,2022-07-05,Meghalaya,Ri-Bhoi,25.85587,91.82547,none,none,0,1207.7,2.43,341.0,-0.00117,0.01455,6.86,20.3,34.07,53.8,3.38,0.192,0.177,0.407,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00443,NONE_ABSENCE_CONTROL,2021-12-22,Assam,Dibrugarh,27.58705,95.069,none,none,0,2975.6,1.76,285.6,-0.00531,0.00055,8.41,5.61,18.66,26.91,0.93,0.166,0.152,0.363,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,val
APDA-V1-POS-00069,COOLR-IN-NER-007-INST-69,2022-05-05,Assam,Dima Hasao,25.18613,93.02759,rotational_slide,torrential_rain,1,1650.1,35.97,144.9,0.01232,0.05489,6.07,35.0,202.26,253.09,11.53,0.498,0.463,0.96,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,val
APDA-V1-NEG-00135,NONE_ABSENCE_CONTROL,2022-10-01,Manipur,Imphal East,24.71646,93.85156,none,none,0,479.7,4.97,78.2,-0.00558,-0.01149,6.66,2.66,17.61,44.13,0.44,0.226,0.208,0.462,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00605,NONE_ABSENCE_CONTROL,2021-08-19,Meghalaya,West Garo Hills,25.5255,90.16669,none,none,0,1286.7,5.49,328.5,-0.00658,0.01537,7.27,4.68,23.98,44.53,0.78,0.241,0.222,0.548,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,test
APDA-V1-POS-00367,COOLR-IN-NER-026-INST-367,2023-07-23,Nagaland,Kohima,25.67773,94.11747,translational_slide,continuous_rain,1,1018.9,31.4,192.2,-0.05043,0.05571,6.53,80.04,293.04,414.35,16.58,0.494,0.458,0.915,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00506,COOLR-IN-NER-010-INST-506,2023-07-24,Assam,Kamrup Metropolitan,26.16944,91.769,shallow_slide,urban_downpour,1,937.1,41.23,178.8,-0.0331,0.01423,5.73,106.79,185.86,392.58,24.08,0.397,0.349,0.696,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00101,NONE_ABSENCE_CONTROL,2023-11-13,Meghalaya,West Garo Hills,25.48194,90.17586,none,none,0,1157.6,0.74,34.9,0.00136,-0.00463,9.25,2.7,11.8,53.94,0.45,0.228,0.21,0.47,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00566,NONE_ABSENCE_CONTROL,2023-07-18,Tripura,West Tripura,23.82641,91.41748,none,none,0,1015.7,0.06,228.8,-0.00768,0.0039,9.28,0.22,2.36,6.14,0.04,0.047,0.043,0.101,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,test
APDA-V1-POS-00384,COOLR-IN-NER-012-INST-384,2023-10-05,Sikkim,North Sikkim,27.68957,88.58678,complex_glol_debris,glacial_lake_outburst_rain,1,2524.2,39.74,165.0,0.00518,0.03147,5.22,123.96,246.36,535.3,23.94,0.472,0.414,0.898,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00735,COOLR-IN-NER-022-INST-735,2020-07-19,Manipur,Tamenglong,24.99272,93.50094,mudslide,monsoon_rain,1,322.3,34.29,208.9,-0.01191,0.01936,5.9,58.08,111.8,301.99,18.6,0.352,0.316,0.722,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00718,COOLR-IN-NER-005-INST-718,2020-09-29,Meghalaya,East Garo Hills,25.59766,90.58754,debris_flow,tropical_cyclone,1,1533.3,25.01,165.1,-0.03193,0.03645,5.98,64.93,112.15,247.14,10.28,0.404,0.373,0.733,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00586,NONE_ABSENCE_CONTROL,2022-09-22,Assam,Nagaon,26.44057,92.73952,none,none,0,632.8,3.29,63.4,-0.00593,-0.01551,6.21,16.4,34.63,65.43,2.73,0.254,0.234,0.568,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00455,COOLR-IN-NER-021-INST-455,2021-08-07,Manipur,Senapati,25.26874,94.02149,translational_slide,monsoon_rain,1,1214.4,34.65,221.5,-0.02303,0.03431,6.44,39.03,214.2,429.39,7.84,0.367,0.329,0.713,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00265,COOLR-IN-NER-017-INST-265,2021-05-28,Arunachal Pradesh,Tawang,27.58934,91.86488,debris_avalanche,rain_snowmelt,1,2695.6,44.16,189.1,-0.0837,0.04949,5.92,68.25,172.28,242.54,21.76,0.433,0.378,0.838,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00076,COOLR-IN-NER-014-INST-76,2021-09-09,Sikkim,South Sikkim,27.17806,88.35874,rotational_slide,monsoon_rain,1,1886.9,46.64,265.8,-0.09116,0.034,5.62,88.79,201.35,420.02,22.11,0.429,0.386,0.827,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00165,NONE_ABSENCE_CONTROL,2023-08-07,Meghalaya,West Garo Hills,25.51898,90.05544,none,none,0,1567.3,5.14,174.7,0.00058,0.0068,7.26,8.65,23.63,27.9,1.44,0.132,0.121,0.294,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,test
APDA-V1-POS-00233,COOLR-IN-NER-016-INST-233,2023-07-04,Arunachal Pradesh,West Kameng,27.34796,92.41894,rockfall,cloudburst,1,1409.7,37.27,218.3,0.00764,0.05845,6.34,93.74,262.63,493.82,14.72,0.512,0.461,0.928,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00445,COOLR-IN-NER-011-INST-445,2021-07-04,Assam,Karbi Anglong,26.01317,93.41895,debris_flow,continuous_rain,1,1189.4,45.22,185.9,-0.03439,0.04347,5.41,145.87,211.48,486.59,38.54,0.406,0.362,0.781,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,val
APDA-V1-POS-00396,COOLR-IN-NER-024-INST-396,2022-06-20,Mizoram,Lunglei,22.88832,92.73965,mudslide,monsoon_rain,1,519.0,28.87,159.0,-0.07901,0.02547,6.48,110.28,300.03,393.34,23.07,0.456,0.411,0.929,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00612,COOLR-IN-NER-023-INST-612,2024-05-21,Mizoram,Aizawl,23.73114,92.71903,stone_quarry_collapse,cyclone_remal_deluge,1,1287.3,41.76,301.7,-0.05021,0.01783,5.8,43.28,229.36,513.73,13.89,0.382,0.34,0.72,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00177,COOLR-IN-NER-022-INST-177,2020-07-21,Manipur,Tamenglong,24.98815,93.49316,mudslide,monsoon_rain,1,1076.6,35.42,146.2,-0.09212,0.06646,5.98,35.0,229.34,539.04,15.06,0.47,0.419,0.901,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00019,COOLR-IN-NER-019-INST-19,2020-08-03,Arunachal Pradesh,Lower Subansiri,27.52415,93.81958,debris_flow,monsoon_rain,1,2750.8,25.48,194.9,0.01579,0.04841,5.97,168.23,223.59,515.77,23.73,0.438,0.384,0.857,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00561,NONE_ABSENCE_CONTROL,2021-10-17,Assam,Kamrup Metro,26.06125,91.84007,none,none,0,1441.6,3.52,357.4,0.03852,0.00067,7.51,4.32,25.09,45.57,0.72,0.136,0.125,0.302,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,test
APDA-V1-NEG-00472,NONE_ABSENCE_CONTROL,2023-07-21,West Bengal,Jalpaiguri,26.62958,88.82783,none,none,0,1926.8,0.24,265.3,-0.0215,-0.00933,9.22,7.81,17.6,58.67,1.3,0.103,0.095,0.216,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00342,COOLR-IN-NER-001-INST-342,2023-06-20,Meghalaya,East Khasi Hills,25.53053,91.87016,debris_flow,monsoon_rain,1,768.7,53.16,168.0,-0.02063,0.01228,5.79,61.71,157.41,402.51,10.57,0.494,0.453,0.894,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00598,NONE_ABSENCE_CONTROL,2021-11-14,Tripura,West Tripura,23.84528,91.33217,none,none,0,441.5,0.57,23.4,-0.0124,0.01007,9.07,0.4,9.07,27.22,0.07,0.065,0.06,0.155,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00130,NONE_ABSENCE_CONTROL,2023-10-06,Assam,Nagaon,26.38313,92.56018,none,none,0,621.9,0.63,141.4,0.00046,-0.01101,9.4,10.62,23.6,67.62,1.77,0.05,0.046,0.112,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,val
APDA-V1-POS-00596,COOLR-IN-NER-007-INST-596,2022-05-19,Assam,Dima Hasao,25.18748,93.02654,rotational_slide,torrential_rain,1,1839.4,40.72,143.1,-0.12516,0.06586,5.94,51.08,155.61,288.49,13.1,0.382,0.332,0.68,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00062,COOLR-IN-NER-031-INST-62,2023-10-13,West Bengal,Kalimpong,27.05675,88.47028,debris_flow,teesta_river_erosion,1,2776.6,34.25,297.2,-0.08846,0.01886,5.02,67.1,194.03,329.64,19.6,0.461,0.419,0.888,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00511,NONE_ABSENCE_CONTROL,2023-07-02,Manipur,Imphal East,24.68241,93.81669,none,none,0,1077.4,5.34,288.4,-0.01195,-0.01035,5.77,6.62,21.35,46.1,1.1,0.078,0.072,0.16,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,test
APDA-V1-POS-00273,COOLR-IN-NER-025-INST-273,2021-08-08,Mizoram,Champhai,23.47895,93.33131,debris_flow,continuous_rain,1,969.9,25.45,139.8,-0.10948,-0.00465,5.26,82.47,143.37,250.64,11.48,0.436,0.404,0.912,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,val
APDA-V1-NEG-00459,NONE_ABSENCE_CONTROL,2021-01-17,Assam,Dibrugarh,27.43901,94.78549,none,none,0,3592.1,2.87,192.2,0.0122,0.01631,8.0,0.97,16.98,34.29,0.16,0.173,0.159,0.394,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,test
APDA-V1-NEG-00123,NONE_ABSENCE_CONTROL,2023-10-01,Assam,Dibrugarh,27.59999,94.9931,none,none,0,3347.3,1.76,8.4,0.01181,0.0043,7.68,16.04,28.15,70.67,2.67,0.223,0.205,0.474,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00371,NONE_ABSENCE_CONTROL,2023-11-03,Assam,Dibrugarh,27.34478,94.94048,none,none,0,1850.9,2.33,21.2,-0.02236,-0.01217,7.38,1.3,10.27,49.16,0.22,0.216,0.199,0.45,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00657,NONE_ABSENCE_CONTROL,2023-10-07,Assam,Kamrup Metro,26.28186,91.70328,none,none,0,1745.2,6.41,215.6,-0.01432,-0.00236,7.0,10.3,30.65,74.13,1.72,0.066,0.06,0.134,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00279,COOLR-IN-NER-031-INST-279,2023-10-04,West Bengal,Kalimpong,27.05948,88.46743,debris_flow,teesta_river_erosion,1,2677.7,29.66,180.1,-0.07642,0.01709,5.56,238.81,440.58,657.77,43.71,0.426,0.373,0.777,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,test
APDA-V1-POS-00037,COOLR-IN-NER-006-INST-37,2024-05-22,Meghalaya,East Khasi Hills,25.57061,91.88489,shallow_slide,cyclone_remnants,1,1143.8,39.02,22.0,-0.04012,0.0337,5.93,112.63,168.81,268.84,21.14,0.498,0.474,0.982,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-POS-00663,COOLR-IN-NER-012-INST-663,2023-10-02,Sikkim,North Sikkim,27.68924,88.59096,complex_glol_debris,glacial_lake_outburst_rain,1,1613.5,52.69,189.7,-0.05881,0.03569,5.65,108.81,189.51,351.46,22.94,0.442,0.384,0.825,NASA_COOLR,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,val
APDA-V1-NEG-00602,NONE_ABSENCE_CONTROL,2022-03-25,Assam,Nagaon,26.36534,92.7541,none,none,0,967.5,9.62,327.1,0.01863,0.00576,6.36,0.24,20.48,40.78,0.04,0.03,0.027,0.07,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
APDA-V1-NEG-00340,NONE_ABSENCE_CONTROL,2023-11-08,Meghalaya,Ri-Bhoi,25.94814,91.7106,none,none,0,757.0,0.21,8.7,0.00605,-0.00492,8.93,1.55,23.01,67.97,0.26,0.223,0.205,0.446,NASA_COOLR_ABSENCE,NASA_GPM_IMERG,NASA_USDA_SMAP,COPERNICUS_GLO_30,train
